"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
22,663765,"Woodford, Jake",115,19.1,0.286,0.143,0.333,0.429,0.394,,,2,7,96.8,6.3,1091,85.8,86.25,3,12,10,0.4000000000000057,6.41,111,148,128,151,296,330,295,"-1.599","1.599",,,,9,6,1,1,0,0,1,11.1,2,22.2,3.16364,-0.08364,0.63045,-0.29318,"95.8",126,83.33333333333334,0,0,5.09,-2.02,-0.51,1.79,0.444,0,"7.268181818",,,"-7.268181818",,,,,25,,,,,,,
22,660271,"Ohtani, Shohei",147,15,0,0,0,0,0,,,0,2,106.8,3,1369,86.3,87.08,3,6,16,0.7999999999999972,6.68,114,150,119,151,293,315,301,"0.179","-0.179",,,,2,1,0,0,0,0,1,50,0,0,2.76273,0.28773,0.81409,-0.19591,"97.4",114,100,0,0,5.84,-1.89,-0.29,1.97,0,0,"-0.813636364",,,"0.813636364",,,,,50,,,,,,,
22,800311,"Fuentes, Didier",182,12.1,0,0,0,0,0.175,,,0,3,85.5,17.3,1883,88.4,88.97,2,9,13,0.5999999999999943,6.68,120,148,132,151,295,322,292,"0.361","-0.361",,,,4,3,0,0,0,0,0,0,1,25,2.34682,0.57591,1.22182,-0.88182,"90.9",117,33.33333333333333,33.33333333333333,25,5.15,-2.26,-0.38,1.61,0.25,1,"-1.640909091",,,"1.640909091",,,,,22.2,,,,,,,
21,681168,"Curvelo, Luis",132,15.9,0.111,0.333,0,0.444,0.277,,,1,9,80.6,-2.8,1168,83,83.2,6,15,6,0.20000000000000284,6.38,110,148,118,151,300,317,304,"-0.489","0.489",,,,10,4,0,0,0,1,5,50,0,0,2.77619,0.52714,0.77857,-0.28619,"91.0",102,25,25,10,6.17,-3.05,-0.28,2.13,0.2,1,"2.328571429",,,"-2.328571429",,,,,40,,,,,,,
21,669145,"Zimmermann, Bruce",77,27.3,0,0,0,0,0,,,0,5,92.1,10.5,1782,84,83.74,7,15,6,-0.29999999999999716,5.91,109,151,120,148,294,310,278,"1.546","-1.546",,,,5,2,0,0,0,0,3,60,0,0,3.24571,-0.0381,0.83667,-0.75286,"92.6",129,0,0,0,5.98,1.16,0.4,2.24,0,0,"-7.361904762",,,"7.361904762",,,,,46.7,,,,,,,
20,688642,"Agnos, Zach",142,14.1,0,0,0,0,0,,,0,2,84.7,48,1530,86.5,86.25,6,8,12,-0.20000000000000284,6.08,120,148,115,152,300,320,303,"0.296","-0.296",,,,2,1,0,0,0,0,1,50,0,0,2.935,0.11368,0.9525,-0.5275,"88.0",272,0,0,0,5.78,-1.81,-0.32,1.6,0,0,"-1.48",,,"1.48",,,,,75,,,,,,,
20,656240,"Blewett, Scott",112,17.9,0,0,0,0,0.14,,,0,4,86.5,25,904,86.6,88.41,4,7,13,1.8000000000000114,7.1,114,146,121,151,281,319,293,"0.102","-0.102",,,,5,1,0,0,0,0,3,60,1,20,2.8095,0.197,0.536,-0.347,"88.0",307,0,0,0,6.09,-1.73,-0.46,1.8,0.2,0,"-0.51",,,"0.51",,,,,57.1,,,,,,,
19,688497,"Rashi, Taylor",89,21.3,0.4,0,0.5,0.4,0.418,,,2,5,75.6,-10.3,1280,84.9,85.58,4,11,8,0.6999999999999886,6.63,119,147,120,147,292,313,294,"-1.18","1.18",,,,6,4,2,0,0,0,1,16.7,0,0,2.48053,0.67158,0.89684,-0.50947,"89.8",101,25,0,0,6.51,-0.21,-0.63,2.14,0.5,0,"6.210526316",,,"-6.210526316",,,,,36.4,,,,,,,
18,669721,"Daniel, Davis",67,26.9,0.333,0.111,0.6,0.444,0.338,,,3,9,100.6,3,1118,86.7,87.51,7,14,4,0.7999999999999972,6.77,111,144,113,142,301,327,289,"-0.281","0.281",,,,9,5,2,1,0,0,4,44.4,0,0,2.94056,0.09353,0.79944,0.08167,"97.0",155,60,0,0,5.27,-1.65,-0.21,1.39,0.333,0,"1.561111111",,,"-1.561111111",,,,,50,,,,,,,
18,663969,"Phillips, Tyler",140,12.9,0,0,,0,0,,,0,3,,,1181,87.4,88.09,6,8,10,0.6999999999999886,6.57,110,146,113,151,282,316,295,"0.477","-0.477",,,,3,0,0,0,0,0,3,100,0,0,2.88111,0.09353,0.87611,-0.62167,"88.0",10,,,,5.96,-1.29,-0.27,1.55,0,,"-2.65",,,"2.65",,,,,75,,,,,,,
18,681084,"Andrews, Tanner",36,50,0,0,0,0,0,,,0,6,87.7,-31,966,82.8,82.38,7,12,6,-0.3999999999999915,6.08,111,148,121,149,288,310,281,"1.128","-1.128",,,,6,2,0,0,0,0,4,66.7,0,0,3.18944,0.15471,0.99278,-0.26056,"88.0",7,0,0,0,6.48,-2.22,-0.63,1.23,0,0,"-6.266666667",,,"6.266666667",,,,,58.3,,,,,,,
18,547973,"Chapman, Aroldis",114,15.8,0.333,0.167,0.667,0.5,0.358,,,2,6,93.7,16,952,88.7,90.43,3,9,9,1.7000000000000028,7.29,103,148,128,146,278,306,295,"-0.924","0.924",,,,6,3,1,1,0,0,3,50,0,0,2.71833,0.17944,0.42333,-0.15,"91.4",152,33.33333333333333,0,0,6.34,0.4,-0.2,1.54,0.333,0,"5.133333333",,,"-5.133333333",,,,,33.3,,,,,,,
18,667755,"Soriano, José",207,8.7,1,0,1,1,0.89,,,1,1,101.4,2,1477,93.5,94.09,0,6,12,0.5999999999999943,6.58,113,148,115,151,300,329,307,"-0.578","0.578",,,,1,1,1,0,0,0,0,0,0,0,2.50833,0.09222,0.82944,-0.47944,"92.5",46,100,0,0,5.95,-2.16,-0.01,1.74,1,0,"3.211111111",,,"-3.211111111",,,,,0,,,,,,,
18,666974,"Cano, Yennier",107,16.8,0,0,0,0,0,,,0,5,90.7,-0.7,1589,91.6,90.89,5,10,8,-0.6999999999999886,5.92,110,148,121,147,288,311,286,"0.212","-0.212",,,,5,3,0,0,0,0,2,40,0,0,3.12778,-0.40444,1.18222,0.22222,"92.2",110,33.33333333333333,0,0,5.79,-2.32,-0.14,1.54,0,0,"-1.177777778",,,"1.177777778",,,,,50,,,,,,,
18,656120,"Henriquez, Jean",53,34,0,0,,0,0.175,,,0,3,,,1043,84.7,85.19,7,10,8,0.5,6.61,108,151,118,144,296,306,277,"0.279","-0.279",,,,4,0,0,0,0,0,3,75,1,25,3.39444,-0.21111,0.38722,0.24944,"88.0",1,,,,5.2,-2.91,0.13,1.87,0.25,,"-1.55",,,"1.55",,,,,70,,,,,,,
17,455119,"Martin, Chris",92,18.5,0.143,0,0.5,0.143,0.127,,,1,7,79.8,-10.5,1746,87.9,88.44,5,12,5,0.5,6.59,111,142,121,147,300,320,303,"0.833","-0.833",,,,7,2,1,0,0,0,5,71.4,0,0,2.55882,0.38765,1.06647,-0.71,"88.0",114,0,0,0,6.11,-2.86,-0.05,1.6,0.143,0,"-4.9",,,"4.9",,,,,41.7,,,,,,,
17,691251,"Lara, Andry",53,32.1,0.429,0,0.429,0.429,0.381,,,3,7,86.5,-5.4,1076,88.5,88.26,1,10,7,-0.20000000000000284,6.05,118,147,124,150,288,323,275,"-0.9","0.9",,,,7,7,3,0,0,0,0,0,0,0,2.54118,0.36176,1.07118,0.09353,"90.7",114,28.57142857142857,0,0,6.21,-1.6,-0.64,2.32,0.429,0,"5.294117647",,,"-5.294117647",,,,,10,,,,,,,
17,663485,"Sands, Cole",119,14.3,0.25,0.75,0,1,0.548,,,1,4,77.9,-27.5,1457,87.9,87.05,1,7,10,-0.9000000000000057,5.78,120,143,121,148,288,318,284,"-0.691","0.691",,,,5,4,0,0,0,1,0,0,1,20,2.75529,0.2125,1.10412,-0.45824,"92.6",175,25,25,20,5.7,-2.33,-0.25,2.16,0.4,1,"4.064705882",,,"-4.064705882",,,,,14.3,,,,,,,
17,615698,"Quantrill, Cal",91,18.7,0.333,0,0.5,0.333,0.297,,,1,3,89.7,39,1026,85.4,85.57,2,9,8,0.19999999999998863,6.43,112,147,121,147,302,323,310,"-0.778","0.778",,,,3,2,1,0,0,0,1,33.3,0,0,2.73529,0.39471,0.77647,-0.03412,"96.4",76,50,0,0,6.24,-1.11,-0.54,1.93,0.333,0,"4.576470588",,,"-4.576470588",,,,,22.2,,,,,,,
17,663559,"Falter, Bailey",148,11.5,0.25,0,0.25,0.25,0.318,,,1,4,88.8,30.3,920,84.9,86.36,0,5,12,1.5,7.22,109,153,125,148,301,319,285,"-0.059","0.059",,,,5,4,1,0,0,0,0,0,1,20,2.50471,0.66,0.40588,-0.40588,"93.2",77,50,0,0,5.68,1.61,0.31,2.36,0.4,0,"0.347058824",,,"-0.347058824",,,,,0,,,,,,,
16,669193,"Little, Jack",156,10.3,0,0,0,0,0,,,0,4,88.4,10,1167,85.6,85.44,4,6,10,-0.19999999999998863,6.22,107,147,124,151,288,325,294,"0.31","-0.31",,,,4,1,0,0,0,0,3,75,0,0,2.66938,0.4475,0.91063,-0.41313,"88.2",174,0,0,0,4.98,-3,-0.23,1.87,0,0,"-1.9375",,,"1.9375",,,,,66.7,,,,,,,
16,802419,"Harrington, Thomas",74,21.6,0,0,0,0,0.349,,,0,1,101.6,40,1096,84.1,84.44,3,5,11,0.30000000000001137,6.46,112,140,117,145,276,329,303,"-0.122","0.122",,,,2,1,0,0,0,0,0,0,1,50,2.98563,0.23312,0.50125,-0.44625,"94.8",260,100,0,0,5.52,-1.48,-0.05,1.28,0.5,0,"0.7625",,,"-0.7625",,,,,60,,,,,,,
16,684320,"Rodríguez, Yariel",78,20.5,0.333,0,1,0.333,0.297,,,1,3,63.5,-53,1524,87.9,88.2,3,6,10,0.29999999999999716,6.47,108,147,129,150,286,322,294,"-0.27","0.27",,,,3,1,1,0,0,0,2,66.7,0,0,2.52313,0.42813,1.30125,-0.67875,"90.5",38,0,0,0,6.1,-1.43,-0.72,1.31,0.333,0,"1.6875",,,"-1.6875",,,,,50,,,,,,,
15,669467,"Pallante, Andre",203,7.4,0,0,0,0,0,,,0,2,91.1,32,979,87.9,88.58,0,4,11,0.6999999999999886,6.5,123,147,112,152,280,320,294,"0.072","-0.072",,,,2,2,0,0,0,0,0,0,0,0,2.10933,0.82,0.544,-0.544,"100.6",204,50,50,50,5.95,-1.68,-0.48,1.69,0,1,"-0.48",,,"0.48",,,,,0,,,,,,,
15,682995,"Barco, Hunter",226,6.6,0,0,,0,0,,,0,2,,,766,84.7,84.35,2,4,11,-0.29999999999999716,6.16,111,150,123,146,294,322,291,"-0.273","0.273",,,,2,0,0,0,0,0,2,100,0,0,3.214,-0.02667,0.72067,-0.59933,"88.0",4,,,,5.3,3.21,0.23,1.72,0,,"1.82",,,"-1.82",,,,,50,,,,,,,
15,686751,"Johnson, Seth",147,10.2,0,0,0,0,0,,,0,3,87,29.5,1564,91.7,92.27,2,6,9,0.5999999999999943,6.5,115,146,123,150,280,309,289,"0.556","-0.556",,,,3,2,0,0,0,0,1,33.3,0,0,2.35,0.35,0.992,-0.992,"89.1",157,0,0,0,5.51,-1.15,-0.4,1.4,0,0,"-3.706666667",,,"3.706666667",,,,,33.3,,,,,,,
15,677952,"Ashcraft, Braxton",204,7.4,0.5,0.5,0.5,1,0.63,,,1,2,97.9,16.5,1859,90.2,90.26,1,5,10,0.09999999999999432,6.33,122,147,114,149,286,315,292,"-0.525","0.525",,,,2,2,0,1,0,0,0,0,0,0,2.318,0.488,1.226,-0.56467,"92.9",103,100,0,0,6.15,-1.12,0.1,1.75,0.5,0,"3.5",,,"-3.5",,,,,20,,,,,,,
15,592773,"Stanek, Ryne",56,26.8,0.2,0,0.5,0.2,0.178,,,1,5,74.6,-5,1037,88.8,88.69,4,7,8,-0.09999999999999432,6.09,100,140,112,143,279,314,284,"0.003","-0.003",,,,5,2,1,0,0,0,3,60,0,0,2.54,0.338,1.068,-0.584,"89.5",41,0,0,0,6.29,-0.61,-0.25,1.18,0.2,0,"-0.02",,,"0.02",,,,,57.1,,,,,,,
14,663321,"Hernandez, Nick",124,11.3,0,0,,0,0,,,0,3,,,1278,79.9,80.03,5,8,6,0.09999999999999432,6.36,107,148,122,148,288,318,298,"0.554","-0.554",,,,3,0,0,0,0,0,3,100,0,0,3.20929,0.35786,0.74214,-0.18214,"89.5",45,,,,6.02,-2.82,0.25,1.15,0,,"-3.957142857",,,"3.957142857",,,,,62.5,,,,,,,
14,656464,"Ginkel, Kevin",140,10,0.5,1.5,0,2,1.021,,,1,2,93.1,27.5,1096,85.2,86.04,1,4,10,0.7999999999999972,6.81,116,149,119,149,307,330,306,"-1.139","1.139",,,,2,2,0,0,0,1,0,0,0,0,2.67786,0.49615,0.56357,-0.28071,"99.6",368,50,50,50,6.51,-2,-0.67,1.55,0.5,1,"8.135714286",,,"-8.135714286",,,,,25,,,,,,,
14,628709,"Gómez, Ofreidy",46,30.4,0,0,,0,0,,,0,2,,,870,88.5,89.03,5,6,8,0.5,6.81,114,150,124,150,297,323,277,"0.636","-0.636",,,,2,0,0,0,0,0,2,100,0,0,2.92071,0.00929,1.25071,0.95786,"105.7",40,,,,5.81,-0.99,0.58,1.45,0,,"-4.542857143",,,"4.542857143",,,,,83.3,,,,,,,
14,596295,"Gomber, Austin",228,6.1,1,1,1,2,1.259,,,1,1,91.7,9,1079,81.1,81.55,2,7,7,0.4000000000000057,6.65,109,152,124,147,303,323,311,"-0.749","0.749",,,,1,1,0,1,0,0,0,0,0,0,3.18429,0.28571,0.715,-0.715,"93.3",49,0,0,0,6.49,1.81,0.34,1.68,1,0,"5.35",,,"-5.35",,,,,28.6,,,,,,,
14,687879,"Quiñones, Luis",39,35.9,0,0,0,0,0.146,,,0,4,83.5,1.5,616,79.6,79.71,2,5,9,0.10000000000000853,6.26,116,150,123,146,277,317,281,"0.069","-0.069",,,,5,2,0,0,0,0,2,40,0,0,3.14714,0.43857,0.25923,0.04846,"91.4",42,50,0,0,6.12,-1.27,-0.14,2.03,0.2,0,"-0.492857143",,,"0.492857143",,,,,40,,,,,,,
14,656492,"Griffin, Foster",123,11.4,0.143,0,0.5,0.143,0.127,,,1,7,88.4,13.5,1202,81.6,81.08,5,8,6,-0.5,6.21,111,151,127,151,288,311,274,"0.29","-0.29",,,,7,2,1,0,0,0,5,71.4,0,0,3.265,0.19071,-0.02643,0.05357,"90.4",101,50,0,0,5.83,2.62,0.36,0.97,0.143,0,"-2.071428571",,,"2.071428571",,,,,62.5,,,,,,,
13,805673,"Matthews, Zebby",200,6.5,0,0,0,0,0,,,0,1,51.8,-60,885,83.9,83.84,0,2,11,-0.10000000000000853,6.21,119,149,128,151,279,320,292,"0.114","-0.114",,,,1,1,0,0,0,0,0,0,0,0,2.74077,0.50385,0.49385,-0.36462,"88.0",2,0,0,0,6,-1.83,-1.14,2.47,0,0,"-0.876923077",,,"0.876923077",,,,,0,,,,,,,
13,680704,"Sandlin, Nick",43,30.2,0.333,0,0.5,0.333,0.297,,,2,6,85.1,11.8,1704,83.6,83.96,2,7,6,0.4000000000000057,6.39,104,143,116,146,299,326,305,"-0.446","0.446",,,,6,4,2,0,0,0,2,33.3,0,0,3.33077,-0.07923,0.86615,-0.27846,"92.5",148,50,25,16.666666666666664,4.5,-2.94,-0.3,1.66,0.333,1,"3.430769231",,,"-3.430769231",,,,,28.6,,,,,,,
13,803833,"Baumann, Garrett",71,18.3,0.25,0,0.25,0.25,0.222,,,1,4,86.4,16,1253,85.6,86.67,0,7,6,1.1000000000000085,6.98,117,148,135,150,297,323,293,"-0.059","0.059",,,,4,4,1,0,0,0,0,0,0,0,2.93308,0.17692,0.45846,-0.08308,"93.0",149,25,0,0,6.28,-1.64,-0.33,1.44,0.25,0,"0.453846154",,,"-0.453846154",,,,,0,,,,,,,
13,687134,"Blalock, Bradley",95,13.7,0.5,0.5,1,1,0.63,,,1,2,94.4,11,1099,89.7,89.89,1,2,11,0.20000000000000284,6.45,108,147,119,149,306,325,290,"-0.963","0.963",,,,2,1,0,1,0,0,1,50,0,0,2.04538,0.79769,0.78308,0.06462,"94.4",170,0,0,0,6.29,-1.56,-0.31,1.95,0.5,0,"7.407692308",,,"-7.407692308",,,,,50,,,,,,,
13,669947,"Scholtens, Jesse",78,16.7,0.333,0,0.5,0.333,0.297,,,1,3,85.7,21,902,85.7,86.05,1,5,8,0.3999999999999915,6.66,116,145,117,165,275,307,299,"-0.306","0.306",,,,3,2,1,0,0,0,1,33.3,0,0,2.99769,0.12231,0.94077,-0.94077,"88.6",143,0,0,0,5.82,-1.1,0.49,1.4,0.333,0,"2.353846154",,,"-2.353846154",,,,,20,,,,,,,
13,663855,"Hicks, Jordan",156,8.3,0,0,0,0,0.349,,,0,1,83.1,39,824,88.7,88.51,2,3,10,-0.20000000000000284,6.16,118,150,120,150,294,324,303,"-0.379","0.379",,,,2,1,0,0,0,0,0,0,1,50,2.96154,-0.06538,0.29462,0.02231,"88.0",309,0,0,0,5.8,-1.88,-0.06,2.47,0.5,0,"2.915384615",,,"-2.915384615",,,,,66.7,,,,,,,
13,699823,"Davis, Tyler",53,24.5,0.333,0.333,0.5,0.667,0.42,,,1,3,86.1,9,1044,84.4,85.22,4,6,7,0.7999999999999972,6.72,123,145,118,144,283,324,298,"-0.3","0.3",,,,3,2,0,1,0,0,1,33.3,0,0,2.94154,0.265,0.89385,-0.89385,"94.9",182,50,0,0,5.49,-1.61,-0.41,1.78,0.333,0,"2.307692308",,,"-2.307692308",,,,,66.7,,,,,,,
13,621366,"Borucki, Ryan",67,19.4,0,0,0,0,0,,,0,6,91.5,51,1122,82.8,83.25,4,8,5,0.4000000000000057,6.47,101,149,122,145,300,330,291,"1.279","-1.279",,,,6,2,0,0,0,0,4,66.7,0,0,3.28231,0.02615,0.75538,-0.75538,"89.7",181,0,0,0,5.77,1.11,0.47,1.77,0,0,"-9.838461538",,,"9.838461538",,,,,50,,,,,,,
13,691725,"Painter, Andrew",166,7.8,0,0,0,0,0,,,0,4,58.3,15,1540,88,88.65,5,8,5,0.5999999999999943,6.61,114,147,127,151,282,311,288,"0.953","-0.953",,,,4,1,0,0,0,0,3,75,0,0,2.10923,0.82846,0.70846,-0.33769,"88.0",115,0,0,0,6.55,-2.11,0.23,1.71,0,0,"-7.330769231",,,"7.330769231",,,,,62.5,,,,,,,
12,672282,"Detmers, Reid",228,5.3,0,0,0,0,0,,,0,2,108.4,-19,960,85.1,85.4,1,3,9,0.30000000000001137,6.34,109,152,120,147,300,324,295,"0.37","-0.37",,,,2,1,0,0,0,0,1,50,0,0,2.685,0.445,0.58833,-0.58833,"98.2",104,100,0,0,6.19,1.65,0.31,1.85,0,0,"-3.083333333",,,"3.083333333",,,,,33.3,,,,,,,
12,682989,"Mederos, Victor",98,12.2,0,0,0,0,0,,,0,1,69.8,7,810,88.6,88.55,1,4,8,0,6.45,119,145,117,152,296,331,298,"-0.073","0.073",,,,1,1,0,0,0,0,0,0,0,0,2.83167,0.09417,0.46,-0.395,"88.0",72,0,0,0,5.59,-2.94,-0.05,1.6,0,0,"0.608333333",,,"-0.608333333",,,,,25,,,,,,,
12,687064,"Young, Brandon",49,24.5,0.75,0,0.75,0.75,0.667,,,3,4,96.8,-3.5,1554,86.6,86.81,1,8,4,0.20000000000000284,6.45,112,147,132,152,290,317,284,"-0.834","0.834",,,,4,4,3,0,0,0,0,0,0,0,2.79167,0.25167,0.97583,-0.4475,"94.2",91,50,0,0,6.1,-1.15,-0.37,1.48,0.75,0,"6.95",,,"-6.95",,,,,12.5,,,,,,,
12,592836,"Walker, Taijuan",89,13.5,0,0,0,0,0,,,0,7,85,4,1392,86.9,86.53,1,10,2,-0.4000000000000057,5.9,114,143,118,146,278,307,282,"1.654","-1.654",,,,7,7,0,0,0,0,0,0,0,0,2.33,0.67,1.0475,-0.1525,"90.6",82,14.285714285714285,0,0,6.56,-1.69,-0.72,2.2,0,0,"-13.783333333",,,"13.783333333",,,,,10,,,,,,,
12,681313,"Miller, Jake",44,27.3,0,0,0,0,0,,,0,4,108.7,15,1402,83.9,85.02,3,8,4,1.0999999999999943,6.83,118,149,122,153,285,321,298,"1.093","-1.093",,,,4,1,0,0,0,0,3,75,0,0,3.07167,0.14333,0.65083,-0.41583,"93.2",264,100,100,25,5.43,-1.01,0.34,1.98,0,1,"-9.108333333",,,"9.108333333",,,,,37.5,,,,,,,
12,650644,"Civale, Aaron",216,5.6,0,0,,0,0,,,0,2,,,1744,84.5,83.33,6,8,4,-1.2000000000000028,5.55,116,146,122,150,294,321,300,"0.504","-0.504",,,,2,0,0,0,0,0,2,100,0,0,2.19833,0.99833,0.7575,-0.5925,"89.3",74,,,,6.01,-1.07,-0.15,1.89,0,,"-4.2",,,"4.2",,,,,75,,,,,,,
11,676979,"Crochet, Garrett",224,4.9,0,0,0,0,0,,,0,3,86.9,13.7,1190,87.2,88.38,0,5,6,1.2000000000000028,6.92,110,152,123,147,283,310,294,"0.711","-0.711",,,,3,3,0,0,0,0,0,0,0,0,2.50818,0.48091,0.98455,-0.98455,"92.3",142,66.66666666666666,0,0,6.08,2.3,0.51,1.9,0,0,"-6.463636364",,,"6.463636364",,,,,0,,,,,,,
11,642397,"Soto, Gregory",62,17.7,1,2,1,3,1.592,,,1,1,102.8,25,1814,87.9,88.24,1,4,7,0.29999999999999716,6.65,109,151,117,148,295,321,294,"-0.794","0.794",,,,1,1,0,0,1,0,0,0,0,0,2.41,0.55727,1.42091,-1.17727,"95.4",197,100,100,100,5.74,2.51,-0.47,1.69,1,1,"7.218181818",,,"-7.218181818",,,,,25,,,,,,,
11,670245,"Watson, Ryan",202,5.4,0,0,0,0,0,,,0,2,89.9,-3.5,1354,88.4,89.79,0,2,9,1.3999999999999915,7.02,106,144,134,150,282,309,299,"0.362","-0.362",,,,2,2,0,0,0,0,0,0,0,0,2.40091,0.50273,0.97636,-0.97636,"93.1",39,50,0,0,5.53,-1.21,-0.26,1.46,0,0,"-3.290909091",,,"3.290909091",,,,,0,,,,,,,
11,607179,"Weems, Jordan",98,11.2,0.5,1,1,1.5,0.796,,,1,2,97.3,35,928,84.6,85.15,2,3,8,0.5,6.61,117,148,113,147,291,323,296,"-0.768","0.768",,,,2,1,0,0,1,0,1,50,0,0,2.61091,0.57182,0.55727,-0.55727,"97.3",393,100,0,0,6.06,-1.78,0.09,1.2,0.5,0,"6.981818182",,,"-6.981818182",,,,,66.7,,,,,,,
11,595881,"Beede, Tyler",88,12.5,,,,,,,,,,,,1107,84.2,84.56,1,2,9,0.3999999999999915,6.37,114,148,117,151,290,321,302,"-0.155","0.155",,,,,,,,,,,,,,3.10273,0.09727,0.73273,-0.43455,"88.0",139,,,,5.3,-1.9,-0.22,1.17,,,"1.409090909",,,"-1.409090909",,,,,50,,,,,,,
11,676393,"Leftwich, Jack",53,20.8,0,0,0,0,0,,,0,2,94.8,19,1089,87,87.37,0,5,6,0.4000000000000057,6.41,122,149,126,153,301,320,291,"0.424","-0.424",,,,2,2,0,0,0,0,0,0,0,0,2.52,0.47636,0.88182,-0.63636,"92.7",98,50,0,0,5.88,-1.58,-0.04,1.77,0,0,"-3.854545455",,,"3.854545455",,,,,0,,,,,,,
11,489446,"Yates, Kirby",56,19.6,0.2,0,0.333,0.2,0.178,,,1,5,77.8,1.3,1153,84.7,84.52,3,8,3,-0.20000000000000284,6.22,104,145,112,145,302,320,301,"0.54","-0.54",,,,5,3,1,0,0,0,2,40,0,0,3.15091,0.03091,0.85818,0.26,"92.8",48,0,0,0,5.25,-2.47,-0.13,1.81,0.2,0,"-4.909090909",,,"4.909090909",,,,,37.5,,,,,,,
11,685801,"Bigge, Hunter",113,9.7,0,0,0,0,0,,,0,5,80.4,8.5,1145,89.1,89.84,2,6,5,0.7000000000000028,6.89,105,150,120,148,298,324,292,"1.035","-1.035",,,,5,2,0,0,0,0,3,60,0,0,2.45455,0.43545,0.87182,0.12273,"90.1",196,50,0,0,5.68,-0.48,-0.33,2.69,0,0,"-9.409090909",,,"9.409090909",,,,,33.3,,,,,,,
11,605452,"Ross, Joe",123,8.9,0,0,,0,0,,,0,1,,,1493,88.8,88.98,2,2,9,0.20000000000000284,6.65,112,139,111,142,306,322,298,"-0.017","0.017",,,,1,0,0,0,0,0,1,100,0,0,2.62818,0.322,0.90636,-0.03,,,,,,5.73,-2.03,-0.11,1.22,0,,"0.154545455",,,"-0.154545455",,,,,100,,,,,,,
10,642575,"Moreno, Gerson",89,11.2,0,0,0,0,0,,,0,2,63.4,-9,1100,86.1,86.89,0,1,9,0.8000000000000114,6.36,113,141,114,145,283,314,293,"0.294","-0.294",,,,2,1,0,0,0,0,1,50,0,0,2.985,0.055,0.873,-0.317,"88.0",14,0,0,0,5.5,-2.83,-0.9,2.69,0,0,"-2.94",,,"2.94",,,,,0,,,,,,,
10,686654,"Adcock, Ty",72,13.9,0,0,0,0,0,,,0,2,83.3,-17,803,86.8,86.27,0,2,8,-0.5,6,124,151,129,152,291,322,296,"0.128","-0.128",,,,2,2,0,0,0,0,0,0,0,0,2.902,0.127,0.714,-0.228,"88.6",7,0,0,0,6.09,-1.15,-0.28,1.25,0,0,"-1.28",,,"1.28",,,,,0,,,,,,,
10,702465,"Long, Ryan",31,32.3,0.25,0.75,0,1,0.51,,,1,4,89.8,27,790,84.5,85.54,1,8,2,1,7.13,120,146,137,149,284,314,286,"-1.848","1.848",,,,4,3,0,0,0,1,1,25,0,0,2.899,0.313,0.596,-0.358,"91.9",117,66.66666666666666,33.33333333333333,25,6.09,-1.07,-0.57,2.3,0.25,1,"18.48",,,"-18.48",,,,,12.5,,,,,,,
10,664744,"Espada, Jose",59,16.9,0,0,0,0,0,,,0,2,91.3,-5,1486,89.1,89.58,1,5,5,0.5,6.53,117,147,122,149,279,316,290,"-0.369","0.369",,,,2,2,0,0,0,0,0,0,0,0,1.881,0.984,1.053,-0.739,"95.0",20,50,0,0,6.27,-1.72,-0.67,1.62,0,0,"3.69",,,"-3.69",,,,,20,,,,,,,
10,664854,"Helsley, Ryan",105,9.5,0,0,0,0,0,,,0,1,95.1,24,1492,88.7,89.85,1,4,6,1.0999999999999943,6.92,120,148,131,151,285,314,297,"0.015","-0.015",,,,1,1,0,0,0,0,0,0,0,0,2.019,0.872,1,-0.806,"90.4",175,100,0,0,5.99,-0.55,-1.17,1.97,0,0,"-0.15",,,"0.15",,,,,25,,,,,,,
10,810897,"Beilenson, Charlie",48,20.8,0.2,0.6,0,0.8,0.408,,,1,5,86.8,19,981,86.4,85.55,0,7,3,-0.9000000000000057,5.82,108,146,119,147,296,320,300,"-0.433","0.433",,,,5,5,0,0,0,1,0,0,0,0,3.05,0.011,0.583,0.001,"91.5",227,40,20,20,5.81,-1.74,-0.08,2.01,0.2,1,"4.33",,,"-4.33",,,,,0,,,,,,,
