"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
8,642547,"Peralta, Freddy",130,6.2,0,0,0,0,0,,,0,2,50.7,-49,2353,74.3,74.26,1,6,2,0,6.39,121,149,129,151,288,320,303,"0.387","-0.387",,,,2,1,0,0,0,0,1,50,0,0,4.645,-0.49125,-0.5475,0.395,"88.0",139,0,0,0,5.45,-3.6,-0.95,2.38,0,0,"-4.8375",,,"4.8375",,,,,16.7,,,,,,,
2,607625,"Lugo, Seth",154,1.3,0,0,,0,0,,,0,1,,,2666,68.7,67.85,1,1,1,-0.9000000000000057,5.7,105,151,131,152,311,335,308,"0.234","-0.234",,,,1,0,0,0,0,0,1,100,0,0,5.365,-0.51,-1.285,-0.055,,,,,,5.24,-2.1,-0.54,2.63,0,,"-11.7",,,"11.7",,,,,100,,,,,,,
2,571945,"Mikolas, Miles",188,1.1,,,,,0.729,,,0,0,,,2204,69.4,69.1,0,0,2,-0.20000000000000284,5.95,126,148,121,150,292,326,313,"-0.516","0.516",,,,1,0,0,0,0,0,0,0,0,0,5.565,-0.84,-0.53,0.53,,,,,,6.72,-1.19,1.43,2.83,1,,"25.8",,,"-25.8",,,,,,,,,,,,
2,646242,"Díaz, Jhonathan",38,5.3,,,,,,,,,,,,2044,54.8,54,0,0,2,-0.7999999999999972,6.05,123,149,123,152,306,326,306,"-0.086","0.086",,,,,,,,,,,,,,8.895,-0.665,-0.72,-0.3,,,,,,6.69,2.48,-0.29,2.92,,,"4.3",,,"-4.3",,,,,,,,,,,,
2,595881,"Beede, Tyler",88,2.3,,,,,,,,,,,,1815,76.6,76.7,0,0,2,0.10000000000000853,6.4,87,148,105,152,295,331,301,"-0.004","0.004",,,,,,,,,,,,,,5.01,-1.115,-0.845,0.845,,,,,,5.25,-2,-1.04,1.36,,,"0.2",,,"-0.2",,,,,,,,,,,,
1,669438,"Englert, Mason",124,0.8,1,0,1,1,0.889,,,1,1,100.1,8,2455,67,66.2,0,1,0,-0.7999999999999972,6.1,89,142,119,141,298,292,283,"-0.563","0.563",,,,1,1,1,0,0,0,0,0,0,0,6.4,-1.23,-0.8,0.8,"100.1",130,100,0,0,6.16,-1.36,0.28,2.67,1,0,"56.3",,,"-56.3",,,,,0,,,,,,,
1,543243,"Gray, Sonny",238,0.4,1,0,1,1,0.889,,,1,1,101,16,2368,76.7,76.5,0,1,0,-0.20000000000000284,6.3,123,147,137,152,273,294,304,"-0.472","0.472",,,,1,1,1,0,0,0,0,0,0,0,4.83,-0.94,-0.95,0.95,"101.0",246,100,0,0,5.75,-0.82,-0.6,2.23,1,0,"47.2",,,"-47.2",,,,,0,,,,,,,
1,680732,"Burke, Sean",269,0.4,,,,,,,,,,,,2048,68.1,68.2,1,1,0,0.10000000000000853,6.4,87,143,130,150,304,326,310,"0.057","-0.057",,,,,,,,,,,,,,5.2,-0.29,-0.31,0.31,,,,,,6.46,-2.36,-1.11,3.27,,,"-5.7",,,"5.7",,,,,100,,,,,,,
