"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
58,701195,"Castro, Manuel",125,46.4,0.267,0.133,0.286,0.4,0.335,,,4,15,92.7,19.9,2097,92.7,92.34,1,25,33,-0.4000000000000057,6.11,112,148,122,148,291,317,296,"0.337","-0.337",,,,17,14,2,2,0,0,1,5.9,2,11.8,"1.42","1.24","0.82","-0.17","91.8",239,50,14.285714285714285,11.76470588235294,5.88,-0.79,-0.08,2.83,0.353,2,"-0.581034483",,,"0.581034483",,,,,4,,,,,,,
58,663460,"Bubic, Kris",194,29.9,0.313,0.063,0.455,0.375,0.364,,,5,16,85.7,7.6,2352,91.6,92.45,7,28,30,0.8000000000000114,6.65,105,149,119,146,293,322,298,"0.017","-0.017",,,,19,11,4,1,0,0,5,26.3,3,15.8,"1.43","1.27","0.13","-0.07","90.0",192,27.27272727272727,0,0,5.76,1.99,-0.08,2.62,0.421,0,"-0.029310345",,,"0.029310345",,,,,25,,,,,,,
58,641329,"Baker, Bryan",131,44.3,0.471,0.176,0.5,0.647,0.484,,,8,17,90.3,17.6,2184,95.9,95.98,3,32,26,0.09999999999999432,6.4,107,146,116,147,293,325,298,"-2.367","2.367",,,,17,16,5,3,0,0,1,5.9,0,0,"1.04","1.44","0.38","0.05","93.3",198,56.25,12.5,11.76470588235294,6.79,-0.57,0.22,2.8,0.471,2,"4.081034483",,,"-4.081034483",,,,,9.4,,,,,,,
58,702303,"Martin, Riley",96,60.4,0.4,0,0.5,0.4,0.387,,,4,10,89.2,30.8,2413,94.2,92.74,5,32,26,-1.5,5.58,107,146,114,146,301,329,307,"0.279","-0.279",,,,11,8,4,0,0,0,2,18.2,1,9.1,"1.11","1.48","0.35","0","89.3",215,25,0,0,6.19,2.11,-0.04,2.72,0.455,0,"-0.481034483",,,"0.481034483",,,,,15.6,,,,,,,
58,622250,"Sborz, Josh",134,43.3,0.375,0.188,0.357,0.563,0.406,,,6,16,92,21.1,2357,93.6,92.55,3,30,28,-1,5.69,111,148,117,150,300,321,304,"-0.659","0.659",,,,16,15,5,0,0,1,1,6.3,0,0,"1.17","1.44","0.41","-0.07","92.4",188,40,6.666666666666667,6.25,6.33,-0.58,0.27,2.65,0.375,1,"1.136206897",,,"-1.136206897",,,,,10,,,,,,,
58,621139,"Kriske, Brooks",159,36.5,0.5,0.6,0.5,1.1,0.678,,,5,10,94.5,15,2088,93.2,92.48,1,14,44,-0.7000000000000028,5.87,114,150,120,149,291,316,291,"-3.383","3.383",,,,13,9,1,3,0,1,1,7.7,3,23.1,"1.23","1.39","0.64","-0.14","95.1",249,44.44444444444444,33.33333333333333,23.076923076923077,6.11,-1.31,-0.27,2.62,0.615,3,"5.832758621",,,"-5.832758621",,,,,7.1,,,,,,,
58,676092,"Snider, Collin",128,45.3,0.182,0.091,0.333,0.273,0.273,,,2,11,94.4,5.7,2599,94.1,93.84,8,31,27,-0.29999999999999716,5.93,107,149,116,149,299,329,300,"0.831","-0.831",,,,13,6,1,1,0,0,5,38.5,2,15.4,"1.72","0.84","0.09","0.01","92.2",173,50,16.666666666666664,7.6923076923076925,5.38,-2.91,-0.12,2.91,0.308,1,"-1.432758621",,,"1.432758621",,,,,25.8,,,,,,,
58,827734,"Lin, Wei-En",92,63,0.308,0.308,0.333,0.615,0.463,,,4,13,90.4,25.3,2296,92.2,92.71,2,19,39,0.5,6.61,99,146,116,144,292,317,289,"-1.75","1.75",,,,17,10,2,1,0,1,3,17.6,4,23.5,"1.28","1.41","0.87","-0.07","94.4",191,30,10,5.88235294117647,5.99,1.39,-0.32,2.75,0.471,1,"3.017241379",,,"-3.017241379",,,,,10.5,,,,,,,
57,650556,"Abreu, Bryan",116,49.1,0.118,0.176,0.077,0.294,0.252,,,2,17,84.7,24.6,2173,95.3,95.58,4,28,29,0.29999999999999716,6.59,108,145,121,148,290,319,292,"1.912","-1.912",,,,20,14,1,0,0,1,3,15,3,15,"1.25","1.27","0.58","0.12","91.2",176,28.57142857142857,7.142857142857142,5,5.5,-2.54,0.1,2.84,0.25,1,"-3.354385965",,,"3.354385965",,,,,14.3,,,,,,,
57,676614,"Sammons, Bryan",134,42.5,0.333,0.333,0.333,0.667,0.463,,,4,12,88.6,16.6,2127,90.9,91.22,7,29,28,0.29999999999999716,6.59,107,147,121,145,293,317,284,"-1.395","1.395",,,,14,10,2,1,0,1,2,14.3,2,14.3,"1.38","1.39","0.58","-0.12","92.2",206,50,10,7.142857142857142,5.88,1.97,0.02,2.97,0.429,1,"2.447368421",,,"-2.447368421",,,,,24.1,,,,,,,
57,666171,"Zeferjahn, Ryan",192,29.7,0.3,0,0.429,0.3,0.339,,,3,10,93.1,15,2203,96.3,96.86,4,28,29,0.6000000000000085,6.52,111,147,117,148,297,321,299,"-0.241","0.241",,,,12,7,3,0,0,0,3,25,2,16.7,"1.27","1.19","0.22","-0.07","91.1",177,42.857142857142854,0,0,5.85,-1.9,-0.15,2.72,0.417,0,"0.422807018",,,"-0.422807018",,,,,14.3,,,,,,,
57,682790,"González, Wikelman",84,67.9,0.286,0,0.5,0.286,0.439,,,2,7,104.1,0,2361,95.4,96.01,6,18,39,0.5999999999999943,6.68,106,147,117,144,298,330,303,"-0.58","0.58",,,,12,4,2,0,0,0,3,25,5,41.7,"1.38","1.13","0.93","0.06","94.8",137,75,0,0,5.2,-1.95,0.1,2.31,0.583,0,"1.01754386",,,"-1.01754386",,,,,33.3,,,,,,,
57,669358,"Baz, Shane",161,35.4,0.235,0,0.286,0.235,0.236,,,4,17,91.9,17.1,2389,96.4,96.58,5,30,27,0.19999999999998863,6.51,111,143,120,148,283,314,296,"1.562","-1.562",,,,18,14,4,0,0,0,3,16.7,1,5.6,"1.1","1.37","0.77","-0.55","92.3",188,42.857142857142854,0,0,5.89,-1.42,0.26,2.83,0.278,0,"-2.740350877",,,"2.740350877",,,,,16.7,,,,,,,
56,608718,"Suter, Brent",208,26.9,0.4,0,0.571,0.4,0.381,,,4,10,85.8,13.1,2081,86.3,88.17,5,21,35,1.9000000000000057,7.34,106,150,116,146,298,324,296,"-0.486","0.486",,,,13,7,4,0,0,0,4,30.8,2,15.4,"1.81","1.24","-0.12","0.08","89.5",195,28.57142857142857,0,0,6.24,3.2,0.1,3.09,0.462,0,"0.867857143",,,"-0.867857143",,,,,23.8,,,,,,,
56,676083,"Junk, Janson",145,38.6,0.417,0.25,0.5,0.667,0.485,,,5,12,98.5,17.8,2277,94.2,94.15,8,24,32,-0.10000000000000853,6.33,111,149,113,148,289,312,282,"-1.105","1.105",,,,13,9,4,0,0,1,3,23.1,1,7.7,"1.1","1.48","0.53","0.04","94.3",210,66.66666666666666,33.33333333333333,23.076923076923077,5.92,-0.67,-0.05,2.67,0.462,3,"1.973214286",,,"-1.973214286",,,,,33.3,,,,,,,
56,640455,"Manaea, Sean",141,39.7,0.154,0.154,0.25,0.308,0.191,,,2,13,90.9,15.6,1955,88.7,89.39,5,23,33,0.7000000000000028,6.86,106,150,123,148,282,319,275,"1.541","-1.541",,,,13,8,1,0,1,0,5,38.5,0,0,"1.98","0.93","1.2","-0.83","90.9",190,50,0,0,5.2,3.17,0.13,2.98,0.154,0,"-2.751785714",,,"2.751785714",,,,,21.7,,,,,,,
56,668970,"Hollowell, Gavin",110,50.9,0.2,0.067,0.333,0.267,0.234,,,3,15,99,13.8,2623,95.1,95.49,8,34,22,0.4000000000000057,6.54,114,148,111,152,297,326,306,"1.504","-1.504",,,,16,9,2,1,0,0,6,37.5,1,6.3,"1.7","0.83","0.91","-0.56","92.6",194,66.66666666666666,0,0,5.12,-3.36,-0.26,2.5,0.25,0,"-2.685714286",,,"2.685714286",,,,,23.5,,,,,,,
56,688883,"Pallette, Peyton",103,54.4,0.1,0,0.2,0.1,0.19,,,1,10,94.8,17,2166,96.9,95.49,7,19,37,-1.4000000000000057,5.63,108,147,121,148,292,326,298,"1.309","-1.309",,,,12,5,1,0,0,0,5,41.7,2,16.7,"1.21","1.23","0.99","-0.07","91.1",204,60,0,0,5.98,-2.73,0.45,2.99,0.25,0,"-2.3375",,,"2.3375",,,,,36.8,,,,,,,
55,621111,"Buehler, Walker",271,20.3,0.5,0.625,0.429,1.125,0.683,,,4,8,98.5,15.9,2223,92.4,92.51,1,15,40,0.09999999999999432,6.37,118,149,119,151,293,323,298,"-2.349","2.349",,,,11,8,2,0,1,1,0,0,3,27.3,"1.32","1.35","0.45","-0.09","95.8",224,87.5,12.5,9.090909090909092,5.73,-0.97,0.19,2.54,0.636,1,"4.270909091",,,"-4.270909091",,,,,6.7,,,,,,,
55,691945,"Baumler, Carter",132,41.7,0,0,0,0,0.047,,,0,14,91.7,20.9,2341,95.7,95.52,5,30,25,-0.20000000000000284,6.41,111,150,119,150,305,319,305,"2.61","-2.61",,,,15,10,0,0,0,0,4,26.7,1,6.7,"1.03","1.48","0.63","0.08","91.5",205,40,0,0,5.7,-1.19,0.27,3.1,0.067,0,"-4.745454545",,,"4.745454545",,,,,16.7,,,,,,,
55,815083,"Farris, Mitch",131,42,0.385,0,0.5,0.385,0.368,,,5,13,95.8,19.4,2197,92.5,93.02,6,30,25,0.5,6.63,103,146,115,142,306,322,295,"-0.093","0.093",,,,14,10,5,0,0,0,3,21.4,1,7.1,"1.32","1.35","0.83","-0.65","92.2",194,55.55555555555556,0,0,6.11,1.04,0.02,2.41,0.429,0,"0.169090909",,,"-0.169090909",,,,,20,,,,,,,
55,650633,"King, Michael",338,16.3,0.571,1,0.667,1.571,0.822,,,4,7,98.3,25.4,2382,93.8,93.1,6,27,28,-0.7000000000000028,5.91,112,150,123,151,294,324,297,"-4.983","4.983",,,,11,5,1,1,0,2,2,18.2,4,36.4,"1.36","1.23","0.44","-0.08","91.0",243,40,40,18.181818181818183,5.77,-2.7,0.08,2.98,0.727,2,"9.06",,,"-9.06",,,,,22.2,,,,,,,
55,687849,"Kent, Zak",128,43,0.091,0.273,0,0.364,0.229,,,1,11,96.4,23.7,2688,91.8,91.44,5,21,34,-0.3999999999999915,5.92,119,147,121,151,289,318,278,"0.846","-0.846",,,,12,9,0,0,0,1,2,16.7,1,8.3,"1.83","0.86","-0.13","0","94.0",264,66.66666666666666,11.11111111111111,8.333333333333332,6.46,-1.08,-0.11,2.72,0.167,1,"-1.538181818",,,"1.538181818",,,,,23.8,,,,,,,
55,657097,"Webb, Jacob",112,49.1,0.412,0.412,0.462,0.824,0.548,,,7,17,97.2,18,2366,93.3,93.15,4,34,21,-0.09999999999999432,6.3,111,152,118,151,296,322,301,"-3","3",,,,20,14,2,4,0,1,3,15,3,15,"1.33","1.29","0.74","0.14","92.6",194,71.42857142857143,21.428571428571427,15,5.54,-2.42,0.08,2.5,0.5,3,"5.454545455",,,"-5.454545455",,,,,11.8,,,,,,,
55,685005,"Roa, Christian",140,39.3,0.143,0,0.25,0.143,0.167,,,2,14,95.4,24.9,2117,95.9,95.96,10,29,26,0.09999999999999432,6.3,116,148,123,151,287,318,294,"1.178","-1.178",,,,15,8,2,0,0,0,6,40,0,0,"1.3","1.18","0.71","-0.43","91.7",219,50,0,0,6.3,-2.05,-0.28,2.89,0.2,0,"-2.141818182",,,"2.141818182",,,,,34.5,,,,,,,
55,684442,"Drake, Kohl",119,46.2,0.25,0,0.25,0.25,0.326,,,1,4,86.6,25.5,2148,91.5,91.64,5,26,29,0.09999999999999432,6.26,109,146,117,147,300,324,303,"0.196","-0.196",,,,7,4,1,0,0,0,1,14.3,2,28.6,"1.49","1.23","0.71","-0.21","89.2",189,25,25,14.285714285714285,5.97,1.36,-0.03,3.2,0.429,1,"-0.356363636",,,"0.356363636",,,,,19.2,,,,,,,
55,702193,"Morris, Andrew",160,34.4,0.2,0,0.286,0.2,0.178,,,2,10,91.5,5.6,1905,93.6,93.2,8,32,23,-0.3999999999999915,6.18,107,145,118,147,297,316,273,"2.003","-2.003",,,,10,7,2,0,0,0,3,30,0,0,"1.17","1.45","0.29","-0.07","91.6",193,28.57142857142857,0,0,6.62,-1.25,0.07,2.9,0.2,0,"-3.641818182",,,"3.641818182",,,,,25,,,,,,,
55,692230,"Rodriguez, Carlos",159,34.6,0.286,0.429,0.2,0.714,0.469,,,4,14,89.6,34.6,2251,93.5,93.34,3,36,19,-0.20000000000000284,6.07,112,149,123,150,300,322,299,"-1.654","1.654",,,,17,12,2,0,0,2,2,11.8,3,17.6,"1.3","1.29","0.54","0.02","90.8",192,33.33333333333333,16.666666666666664,11.76470588235294,5.92,-1.43,-0.03,2.68,0.412,2,"3.007272727",,,"-3.007272727",,,,,8.3,,,,,,,
55,660761,"Suarez, José",242,22.7,0.2,0.5,0.25,0.7,0.364,,,2,10,97.3,22.8,2374,92.8,92.08,8,22,33,-0.7000000000000028,5.94,108,148,122,143,298,321,290,"-0.486","0.486",,,,10,5,0,0,1,1,5,50,0,0,"1.21","1.44","0.71","-0.63","92.6",214,60,40,20,5.74,1.29,-0.12,2.91,0.2,2,"0.883636364",,,"-0.883636364",,,,,36.4,,,,,,,
55,687593,"Patteson, Hunter",116,47.4,0.381,0.238,0.4,0.619,0.471,,,8,21,98.7,14.5,2156,92.4,92.14,2,29,26,-0.30000000000001137,6.14,109,148,121,145,295,316,287,"-2.668","2.668",,,,25,20,3,5,0,0,1,4,4,16,"1.41","1.26","0.93","-0.55","97.8",179,75,20,16,5.94,1.36,-0.19,2.69,0.48,4,"4.850909091",,,"-4.850909091",,,,,6.9,,,,,,,
54,572955,"Johnson, Pierce",112,48.2,0.056,0,0.083,0.056,0.084,,,1,18,88.6,24.5,2314,95.2,93.86,5,23,31,-1.2999999999999972,5.58,112,148,113,150,292,319,296,"3.767","-3.767",,,,19,12,1,0,0,0,6,31.6,1,5.3,"1.19","1.33","0.85","-0.15","91.5",204,25,8.333333333333332,5.263157894736842,6.17,-1.66,0.01,2.88,0.105,1,"-6.975925926",,,"6.975925926",,,,,21.7,,,,,,,
54,804636,"Tong, Jonah",129,41.9,0.333,0.167,0.364,0.5,0.384,,,4,12,88.2,29.7,2245,94.8,94.86,5,30,24,0.10000000000000853,6.59,112,148,121,148,298,317,293,"-0.477","0.477",,,,13,11,2,2,0,0,1,7.7,1,7.7,"1.01","1.56","0.37","-0.02","91.5",181,45.45454545454545,18.181818181818183,15.384615384615385,5.95,-2.77,0.17,2.67,0.385,2,"0.883333333",,,"-0.883333333",,,,,16.7,,,,,,,
54,642121,"Sulser, Cole",133,40.6,0.25,0.125,0.333,0.375,0.269,,,4,16,94.5,22.8,2346,91.9,92.4,6,33,21,0.5,6.65,111,149,125,149,295,322,292,"1.158","-1.158",,,,16,12,2,2,0,0,4,25,0,0,"1.26","1.45","0.76","0.01","91.8",184,58.333333333333336,8.333333333333332,6.25,5.82,-1.6,0.12,3.11,0.25,1,"-2.144444444",,,"2.144444444",,,,,18.2,,,,,,,
54,656271,"Burke, Brock",158,34.2,0.4,0.3,0.6,0.7,0.547,,,4,10,91.7,17.2,2347,95.9,96.56,7,30,24,0.6999999999999886,6.71,105,145,117,143,298,322,292,"-1.936","1.936",,,,15,6,3,0,0,1,4,26.7,5,33.3,"1.14","1.35","0.6","-0.25","90.4",191,50,16.666666666666664,6.666666666666667,6.38,1.89,-0.03,2.81,0.6,1,"3.585185185",,,"-3.585185185",,,,,23.3,,,,,,,
54,656302,"Cease, Dylan",170,31.8,0.333,0.2,0.5,0.533,0.428,,,5,15,92.9,21.3,2452,97.5,97.54,8,31,23,0,6.36,112,149,120,150,298,324,294,"-2.193","2.193",,,,18,9,4,0,0,1,6,33.3,3,16.7,"0.86","1.54","0.3","-0.16","92.7",238,55.55555555555556,11.11111111111111,5.555555555555555,6.34,-1.62,0.06,2.84,0.444,1,"4.061111111",,,"-4.061111111",,,,,25.8,,,,,,,
53,820825,"Eaton, Konner",121,43.8,0.4,0.1,0.667,0.5,0.507,,,4,10,104.7,4,2022,94.6,95.72,5,15,38,1.1000000000000085,6.89,111,149,117,147,302,322,299,"-1.999","1.999",,,,16,6,3,1,0,0,4,25,6,37.5,"1.9","0.64","1.11","-0.16","99.7",148,100,0,0,5.42,1.61,-0.41,2.92,0.625,0,"3.771698113",,,"-3.771698113",,,,,33.3,,,,,,,
53,694851,"Hoffmann, Andrew",127,41.7,0.211,0.053,0.308,0.263,0.254,,,4,19,100.3,20.6,2304,95,95.26,5,28,25,0.29999999999999716,6.47,116,148,119,149,299,320,299,"1.546","-1.546",,,,21,13,3,1,0,0,6,28.6,2,9.5,"1.14","1.39","0.53","-0.03","95.5",216,76.92307692307693,23.076923076923077,14.285714285714285,6.06,-0.54,-0.01,2.58,0.286,3,"-2.916981132",,,"2.916981132",,,,,17.9,,,,,,,
53,642575,"Moreno, Gerson",89,59.6,0.3,0.1,0.5,0.4,0.389,,,3,10,93.9,24.3,2162,94.2,93.8,9,26,27,-0.4000000000000057,6.16,109,147,120,148,292,315,284,"-0.37","0.37",,,,15,6,2,1,0,0,5,33.3,4,26.7,"1.32","1.26","0.76","0.26","91.9",180,50,0,0,5.17,-2.86,0.31,2.8,0.467,0,"0.698113208",,,"-0.698113208",,,,,34.6,,,,,,,
53,608032,"Estévez, Carlos",104,51,0.364,0.818,0.143,1.182,0.66,,,4,11,97.9,33.9,2060,88.6,88.13,4,18,35,-0.5,6,112,148,120,149,296,318,291,"-3.068","3.068",,,,16,10,1,0,0,3,1,6.3,4,25,"1.53","1.38","0.69","-0.14","96.0",255,80,20,12.5,6.04,-2.36,-0.26,3.4,0.563,2,"5.788679245",,,"-5.788679245",,,,,22.2,,,,,,,
53,669371,"Henry, Cole",109,48.6,0.182,0.273,0.25,0.455,0.333,,,2,11,91.6,14.6,2570,93.8,93.94,7,20,33,0.10000000000000853,6.46,110,150,119,150,298,321,293,"-0.486","0.486",,,,13,5,1,0,0,1,6,46.2,2,15.4,"1.44","1.16","1.19","0.41","92.4",209,60,40,15.384615384615385,5.4,-2.31,0.09,2.86,0.308,2,"0.916981132",,,"-0.916981132",,,,,35,,,,,,,
53,803135,"Gordon, Austin",142,37.3,0.5,0.3,0.556,0.8,0.556,,,5,10,95.6,15,2318,93.7,93.84,2,23,30,0.09999999999999432,6.28,103,145,113,146,301,320,301,"-1.729","1.729",,,,10,9,2,3,0,0,1,10,0,0,"1.23","1.36","0.42","0.06","93.1",183,44.44444444444444,11.11111111111111,10,6.18,-1.45,-0.15,2.86,0.5,1,"3.262264151",,,"-3.262264151",,,,,8.7,,,,,,,
53,686294,"Willingham, Amos",121,43.8,0.364,0.364,0.429,0.727,0.482,,,4,11,97.1,0.8,2334,94.9,95.05,4,21,32,0.19999999999998863,6.42,110,148,121,150,295,320,291,"-2.556","2.556",,,,12,8,2,1,0,1,3,25,1,8.3,"1.06","1.48","0.66","0.01","94.4",189,75,25,16.666666666666664,6.22,-1.27,0.05,2.21,0.417,2,"4.822641509",,,"-4.822641509",,,,,19,,,,,,,
53,543243,"Gray, Sonny",238,22.3,0.333,0.333,0.25,0.667,0.534,,,3,9,94.4,17.6,2371,91.5,92.43,2,21,32,0.9000000000000057,6.52,111,147,121,150,277,310,302,"-1.192","1.192",,,,15,9,2,0,0,1,0,0,6,40,"1.79","0.91","-0.04","0.03","93.4",134,66.66666666666666,0,0,5.68,-0.88,0.1,2.25,0.6,0,"2.249056604",,,"-2.249056604",,,,,9.5,,,,,,,
53,670183,"Acton, Garrett",99,53.5,0,0,0,0,0.174,,,0,6,73.6,29,2478,94.5,93.44,3,20,33,-1.0999999999999943,5.9,115,147,122,150,289,319,291,"1.206","-1.206",,,,8,3,0,0,0,0,3,37.5,2,25,"0.98","1.6","0.45","-0.02","89.2",174,0,0,0,6,-1.75,-0.34,2.67,0.25,0,"-2.275471698",,,"2.275471698",,,,,15,,,,,,,
52,685801,"Bigge, Hunter",113,46,0.375,0.375,0.333,0.75,0.503,,,3,8,93.3,14.4,2356,96.9,97.96,6,26,26,1.0999999999999943,6.83,107,145,119,146,297,323,289,"-0.93","0.93",,,,9,7,2,0,0,1,1,11.1,1,11.1,"0.94","1.48","0.29","-0.04","92.3",205,57.14285714285714,0,0,5.9,-0.45,-0.09,2.98,0.444,0,"1.788461538",,,"-1.788461538",,,,,23.1,,,,,,,
52,666200,"Luzardo, Jesús",270,19.3,0.4,0.2,0.5,0.6,0.456,,,8,20,82.8,3.2,2229,96.1,94.57,3,26,26,-1.5,5.51,105,148,121,146,283,303,277,"-3.334","3.334",,,,22,15,6,1,0,1,5,22.7,2,9.1,"1.3","1.18","1.09","-0.87","91.5",168,40,0,0,5.92,2.31,-0.59,2.74,0.455,0,"6.411538462",,,"-6.411538462",,,,,11.5,,,,,,,
52,500779,"Quintana, Jose",144,36.1,0.25,0.083,0.333,0.333,0.364,,,3,12,80.6,4.7,2103,90.6,90.8,4,20,32,0.20000000000000284,6.35,115,149,113,148,291,315,284,"0.22","-0.22",,,,16,9,2,1,0,0,3,18.8,4,25,"1.63","1.15","0.23","-0.07","92.7",124,44.44444444444444,11.11111111111111,6.25,5.84,2.29,-0.45,2.78,0.438,1,"-0.423076923",,,"0.423076923",,,,,20,,,,,,,
52,656730,"Megill, Trevor",95,54.7,0.308,0.308,0.429,0.615,0.413,,,4,13,87.3,24.6,2344,96.9,97.27,6,24,28,0.3999999999999915,6.52,114,150,125,149,299,320,295,"0.018","-0.018",,,,14,8,2,1,0,1,5,35.7,1,7.1,"0.85","1.58","0.35","0.01","91.8",203,37.5,12.5,7.142857142857142,6.67,0.04,0,2.84,0.357,1,"-0.034615385",,,"0.034615385",,,,,25,,,,,,,
52,676604,"Zuber, Tyler",154,33.8,0.214,0.071,0.5,0.286,0.277,,,3,14,92.4,10.3,2345,94.8,94.44,9,21,31,-0.3999999999999915,6.02,114,148,123,150,288,310,290,"0.358","-0.358",,,,16,6,2,1,0,0,8,50,2,12.5,"1.26","1.28","0.83","-0.11","91.7",187,50,16.666666666666664,6.25,5.17,-2.15,-0.47,2.86,0.313,1,"-0.688461538",,,"0.688461538",,,,,42.9,,,,,,,
52,702318,"Campos, Chris",146,35.6,0.176,0.059,0.231,0.235,0.233,,,3,17,90.6,10.6,2338,93,93.08,1,24,28,0.09999999999999432,6.42,114,150,118,148,303,325,293,"0.199","-0.199",,,,19,13,2,1,0,0,4,21.1,2,10.5,"0.98","1.66","0.42","0.17","93.1",200,53.84615384615385,0,0,5.69,-1.44,0.08,2.67,0.263,0,"-0.382692308",,,"0.382692308",,,,,4.2,,,,,,,
52,815081,"Manfredi, Mark",92,56.5,0.4,0,0.667,0.4,0.413,,,2,5,76.9,2.3,2370,94.6,95.18,3,17,35,0.6000000000000085,6.6,112,150,121,149,293,313,297,"-0.859","0.859",,,,6,3,2,0,0,0,2,33.3,1,16.7,"1.4","1.14","0.89","-0.3","89.9",200,33.33333333333333,0,0,5.36,2,0.2,2.88,0.5,0,"1.651923077",,,"-1.651923077",,,,,17.6,,,,,,,
52,594835,"Gonzales, Marco",285,18.2,0.25,0,0.333,0.25,0.383,,,2,8,78.4,18.2,2113,90.3,90.28,4,17,35,0,6.38,111,144,120,146,303,324,298,"-0.897","0.897",,,,12,6,2,0,0,0,2,16.7,3,25,"1.49","1.32","0.96","0.04","89.4",158,16.666666666666664,0,0,5.63,1.95,-0.52,3.3,0.5,0,"1.725",,,"-1.725",,,,,23.5,,,,,,,
52,690925,"Beeter, Clayton",127,40.9,0.182,0.091,0.286,0.273,0.237,,,2,11,88.1,4.6,2417,95.6,94.84,6,21,31,-0.7999999999999972,5.81,110,149,119,150,290,322,289,"1.888","-1.888",,,,12,7,1,1,0,0,4,33.3,1,8.3,"1.01","1.48","0.35","0.05","92.8",188,42.857142857142854,14.285714285714285,8.333333333333332,5.99,-1.22,0.03,2.87,0.25,1,"-3.630769231",,,"3.630769231",,,,,28.6,,,,,,,
52,699044,"Ullola, Miguel",109,47.7,0.333,0.5,0.25,0.833,0.551,,,4,12,94.7,31.3,2487,92.6,93.88,6,24,28,1.3000000000000114,7.08,110,149,121,146,299,324,286,"-2.526","2.526",,,,17,10,2,0,0,2,2,11.8,5,29.4,"1.03","1.64","0.32","0.08","94.0",205,60,20,11.76470588235294,5.66,-1.64,0.19,2.55,0.529,2,"4.857692308",,,"-4.857692308",,,,,25,,,,,,,
51,645261,"Alcantara, Sandy",227,22.5,0.2,0,0.333,0.2,0.178,,,2,10,95.1,19.2,2221,96.6,96.09,4,27,24,-0.5,6.05,118,147,127,148,279,311,277,"0.413","-0.413",,,,10,6,2,0,0,0,4,40,0,0,"1.3","1.14","1.04","-0.25","91.3",156,83.33333333333334,16.666666666666664,10,6.17,-1.83,0.02,2.59,0.2,1,"-0.809803922",,,"0.809803922",,,,,14.8,,,,,,,
51,671382,"Foster, Cameron",89,57.3,0.167,0,0.167,0.167,0.148,,,1,6,97.8,23.3,2503,96.3,96.9,3,28,23,0.6000000000000085,6.69,111,149,127,149,291,315,292,"1.179","-1.179",,,,6,6,1,0,0,0,0,0,0,0,"0.95","1.51","0.63","-0.1","91.0",236,83.33333333333334,0,0,6.32,-0.72,0.16,2.72,0.167,0,"-2.311764706",,,"2.311764706",,,,,10.7,,,,,,,
51,694331,"Mattison, Tyler",75,68,0.1,0.1,0.25,0.2,0.221,,,1,10,87.6,32.3,2624,93.9,92.7,12,27,24,-1.2000000000000028,5.6,113,150,123,149,291,326,290,"1.769","-1.769",,,,12,4,0,1,0,0,6,50,2,16.7,"0.94","1.65","0.09","0.02","89.3",227,25,25,8.333333333333332,6.92,-0.76,0.22,3,0.25,1,"-3.468627451",,,"3.468627451",,,,,44.4,,,,,,,
51,686972,"Waites, Cole",86,59.3,0.4,0.3,0.333,0.7,0.536,,,4,10,96,21.4,2363,92.8,93.47,4,20,31,0.7000000000000028,6.8,104,150,122,149,299,325,283,"-1.318","1.318",,,,14,10,3,0,0,1,0,0,4,28.6,"1.16","1.5","0.36","0.14","93.9",181,50,10,7.142857142857142,5.28,-1.78,-0.01,2.9,0.571,1,"2.584313725",,,"-2.584313725",,,,,20,,,,,,,
51,628708,"Marte, Yunior",114,44.7,0.375,0.125,0.5,0.5,0.444,,,3,8,88.7,14.5,2404,97.6,96.65,7,25,26,-1,5.84,112,147,120,149,292,327,302,"-0.392","0.392",,,,10,6,2,1,0,0,2,20,2,20,"1.28","1.12","0.99","-0.04","90.7",127,33.33333333333333,0,0,5.72,-1.56,0.01,2.59,0.5,0,"0.768627451",,,"-0.768627451",,,,,28,,,,,,,
51,686799,"Kochanowicz, Jack",268,19,0.2,0.1,0.222,0.3,0.215,,,2,10,94.9,28.8,2309,96.8,97.09,5,30,21,0.29999999999999716,6.34,112,150,118,149,305,326,302,"0.933","-0.933",,,,10,9,1,1,0,0,1,10,0,0,"1.31","1.11","0.49","0.17","90.7",232,55.55555555555556,11.11111111111111,10,6.33,-1.46,0.64,2.77,0.2,1,"-1.829411765",,,"1.829411765",,,,,16.7,,,,,,,
