"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
73,592155,"Booser, Cam",159,45.9,0.182,0.182,0.222,0.364,0.33,,,2,11,88.1,20.2,2084,86.8,87.18,10,33,40,0.4000000000000057,6.43,106,149,120,147,293,320,291,"1.473","-1.473",,,,14,9,0,2,0,0,2,14.3,3,21.4,"2.72","0.29","-0.29","0.04","91.1",172,33.33333333333333,0,0,5.69,2.63,-0.11,2.09,0.357,0,"-2.017808219",,,"2.017808219",,,,,30.3,,,,,,,
67,594835,"Gonzales, Marco",285,23.5,0.333,0.167,0.364,0.5,0.357,,,4,12,85.2,39.4,2090,86.8,87.03,5,28,39,0.20000000000000284,6.32,113,148,121,146,309,325,296,"-0.311","0.311",,,,14,11,2,2,0,0,2,14.3,1,7.1,"2.18","0.84","0.15","-0.08","91.9",193,36.36363636363637,0,0,5.46,2.17,-0.32,2.88,0.357,0,"0.464179104",,,"-0.464179104",,,,,17.9,,,,,,,
67,656876,"Rasmussen, Drew",214,31.3,0.259,0.074,0.318,0.333,0.258,,,7,27,86.7,5.6,2518,89.8,90.57,11,44,23,0.7999999999999972,6.46,111,150,117,148,288,319,290,"0.436","-0.436",,,,27,22,5,2,0,0,5,18.5,0,0,"2.29","0.51","-0.38","-0.11","91.9",150,27.27272727272727,4.545454545454546,3.7037037037037033,5.94,-2.03,0.35,2.09,0.259,1,"-0.650746269",,,"0.650746269",,,,,25,,,,,,,
65,650644,"Civale, Aaron",216,30.1,0.25,0.083,0.3,0.333,0.253,,,3,12,89.3,29.2,2629,87.9,87.05,7,32,33,-0.8000000000000114,5.5,115,150,119,149,300,322,295,"1.55","-1.55",,,,12,10,2,1,0,0,2,16.7,0,0,"2.13","0.8","-0.45","0.03","91.7",201,20,0,0,6.14,-0.69,0.21,2.88,0.25,0,"-2.384615385",,,"2.384615385",,,,,21.9,,,,,,,
64,702070,"Cameron, Noah",291,22,0.429,0.143,0.5,0.571,0.452,,,6,14,99.2,12.6,2326,88,88,5,30,34,0,6.25,107,149,121,147,297,315,293,"-0.515","0.515",,,,15,12,4,2,0,0,2,13.3,1,6.7,"2.35","0.59","-0.14","0.05","97.5",178,75,8.333333333333332,6.666666666666667,6.27,1.34,-0.22,2.59,0.467,1,"0.8046875",,,"-0.8046875",,,,,16.7,,,,,,,
63,671737,"Bradley, Taj",288,21.9,0.235,0,0.667,0.235,0.283,,,4,17,95.7,1,2162,89.1,89.39,15,33,30,0.30000000000001137,6.3,108,146,119,145,285,317,280,"0.098","-0.098",,,,20,6,4,0,0,0,11,55,3,15,"2.55","0.3","-0.46","-0.13","93.0",114,66.66666666666666,0,0,6.22,-1.22,-0.01,2.05,0.35,0,"-0.155555556",,,"0.155555556",,,,,45.5,,,,,,,
62,676979,"Crochet, Garrett",224,27.7,0.286,0,0.333,0.286,0.353,,,2,7,85.8,15.5,2506,90.5,91.44,14,28,34,0.9000000000000057,6.69,109,150,123,147,280,309,296,"1.437","-1.437",,,,9,6,2,0,0,0,1,11.1,2,22.2,"2.23","0.53","-0.26","0.14","92.2",119,33.33333333333333,0,0,6.25,2.32,0.03,2.5,0.444,0,"-2.317741935",,,"2.317741935",,,,,50,,,,,,,
60,681003,"Walling, Andrew",125,48,0.3,0,0.3,0.3,0.313,,,3,10,74.3,12.2,2219,90.5,90.97,6,26,34,0.5,6.46,104,144,114,143,278,306,280,"0.786","-0.786",,,,13,10,3,0,0,0,1,7.7,2,15.4,"2.23","0.54","-0.26","0","90.7",101,44.44444444444444,11.11111111111111,7.6923076923076925,5.54,2.67,-0.32,2.59,0.385,1,"-1.31",,,"1.31",,,,,23.1,,,,,,,
60,693313,"Seymour, Carson",198,30.3,0.222,0.111,0.286,0.333,0.239,,,2,9,83.8,20.3,2278,92.6,92.96,10,25,35,0.4000000000000057,6.45,114,148,114,151,303,327,304,"0.137","-0.137",,,,9,7,1,1,0,0,2,22.2,0,0,"2.24","0.41","0","-0.02","92.2",132,28.57142857142857,14.285714285714285,11.11111111111111,6.04,-1.19,0.59,2.31,0.222,1,"-0.228333333",,,"0.228333333",,,,,40,,,,,,,
57,656786,"Mushinski, Parker",165,34.5,0,0,0,0,0.14,,,0,8,68.6,3.3,2532,88.1,88.8,7,22,35,0.7000000000000028,6.44,108,149,121,147,298,317,292,"1.972","-1.972",,,,10,4,0,0,0,0,4,40,2,20,"2.23","0.68","-0.55","0.1","88.0",108,0,0,0,5.6,1.78,0.02,2.37,0.2,0,"-3.459649123",,,"3.459649123",,,,,31.8,,,,,,,
