pitcher_id,pitcher_name,pitch_type,count,pitch_percent,rhh_percent,lhh_percent,start_speed,max_start_speed,ivb,hb,release_pos_z,release_pos_x,extension,tj_stuff_plus
669711,Greg Weissert,FF,3,0.2727272727272727,0.2857142857142857,0.25,94.0,95.2,14.433333333333335,10.4,5.546750759924618,3.1667534058488105,5.767284142227695,97.66368816593202
642546,Jonathan Hernández,SL,11,0.4230769230769231,0.36363636363636365,0.4666666666666667,86.39090909090909,89.9,0.4636363636363636,-5.5,5.654915536792244,2.5527948388469004,6.177363501512374,104.34520715080444
691951,Sam Aldegheri,FF,21,0.4666666666666667,0.46875,0.46153846153846156,90.86190476190477,92.3,17.333333333333332,3.400000000000001,6.388541068497018,1.4689903506815791,5.6169569764871925,88.02703840084703
678368,Valente Bellozo,ST,5,0.125,0.14705882352941177,0.0,79.97999999999999,80.4,2.34,-13.8,5.852926980413176,1.2861006547073035,5.874773668845269,101.73794711149012
657508,Mike Baumann,KC,6,0.2857142857142857,0.3333333333333333,0.25,85.59999999999998,86.4,-5.316666666666667,-0.7333333333333333,5.965889284978235,1.6201344732744014,6.423452106146087,105.31259355875187
800018,Chen Zhong-Ao Zhuang,CU,4,0.2222222222222222,0.0,0.25,74.75,76.5,-13.825,-12.95,5.967273881145251,2.383009774925504,6.134045472931175,98.63091786305336
621016,Jose Cuas,CH,3,0.3,0.0,0.375,85.83333333333333,86.5,1.9333333333333333,15.233333333333333,4.07795567095173,4.212481939871661,6.458510915508604,92.31414828821482
668831,Garrett Stallings,CH,2,0.18181818181818182,0.0,0.2222222222222222,83.4,83.9,4.9,16.5,5.256038613277085,1.3651810366761725,6.646930709193087,90.98645934851226
808967,Yoshinobu Yamamoto,SI,5,0.16666666666666666,0.2,0.1,93.88,94.7,12.88,11.5,5.707290527013427,1.8379282228080644,6.658882102597798,88.6589368663579
678868,Eddy Yean,SL,1,0.05263157894736842,0.08333333333333333,0.0,85.0,85.0,1.7,1.6,5.506108208103805,1.7953182745063594,6.415430035713003,99.33011612543717
702021,Will Dion,SL,4,0.14814814814814814,0.18181818181818182,0.125,87.67499999999998,88.1,9.649999999999999,-5.3,5.783059581557294,2.10029083317766,6.029416358814448,102.72522001054446
471911,Carlos Carrasco,FF,1,0.03225806451612903,0.043478260869565216,0.0,88.1,88.1,9.5,7.7,6.108800646701674,0.931424640610071,6.36775649785465,80.59223933710149
697812,Joe Rock,CH,3,0.15789473684210525,0.3333333333333333,0.0,86.5,86.8,4.166666666666667,15.766666666666666,5.924436884357121,2.3330937676113708,6.5224951405709275,92.81865258518515
685112,Zach McCambley,FC,4,0.2222222222222222,0.125,0.3,88.05,88.5,4.5249999999999995,-4.225,5.811431230573831,1.5090438813598916,6.1052988484980375,106.81003393481063
691602,Stiven Cruz,FC,6,0.2608695652173913,0.5,0.0,86.8,88.3,7.766666666666667,-3.216666666666667,6.013503643933532,1.3172494068835623,6.047517800979842,99.67882846696047
808967,Yoshinobu Yamamoto,SL,3,0.1,0.1,0.1,87.06666666666666,89.0,5.433333333333334,-2.7000000000000006,5.78441187277597,1.8176744150814905,6.611065932800497,96.6300723559613
656240,Scott Blewett,SI,5,0.25,0.45454545454545453,0.0,95.22,95.6,14.120000000000001,13.260000000000002,6.201046204417189,1.4578470072807643,6.968721702778407,92.7936083259779
688107,Robert Gasser,FF,5,0.45454545454545453,0.5,0.3333333333333333,93.16000000000001,93.8,11.18,7.0200000000000005,5.323296045985142,2.3222868672300816,6.6538545012676975,89.25518721296774
695556,Shane Panzini,CU,6,0.3,0.4,0.0,76.88333333333334,77.7,-11.966666666666667,-10.533333333333333,6.035846782453317,1.1764941673098999,6.493082607065275,96.6627022682792
696519,Samy Natera Jr.,FF,16,0.64,0.5384615384615384,0.75,94.05,94.9,18.462500000000002,6.2437499999999995,6.18828431133898,1.0863797778367157,6.674465664803345,102.077661972138
692404,Darlin Saladin,FF,7,0.35,0.25,0.5,93.45714285714287,93.7,14.057142857142859,8.885714285714284,5.480250124401937,1.2332878940251697,6.021886053959639,89.31532126828814
686826,Bryce Jarvis,FF,5,0.4166666666666667,0.0,0.45454545454545453,94.46000000000001,95.7,14.86,12.3,5.744998033012161,1.754968099922877,5.822235352145262,94.84109601876094
672487,Helcris Olivárez,CH,1,0.1111111111111111,0.25,0.0,91.3,91.3,7.8,18.4,5.527536527662993,2.707273437549611,6.586229823063976,100.29153125941846
687312,Gabriel Hughes,CH,2,0.06896551724137931,0.0,0.125,86.3,86.8,2.4000000000000004,12.75,5.531267567781308,2.534199813326296,6.777986815743606,93.4148706778479
701533,Hunter Stanley,FF,9,0.6923076923076923,0.6923076923076923,NaN,93.82222222222222,95.4,18.92222222222222,3.6666666666666665,5.671940696367554,1.3189030195562794,6.225313587718034,104.36753941619422
668984,Casey Legumina,SI,3,0.3333333333333333,0.3333333333333333,NaN,94.86666666666667,95.6,9.633333333333333,16.3,4.866303254538688,1.8901190565425436,6.737578529236349,95.13708223483347
683101,JJ Goss,FC,2,0.25,0.5,0.16666666666666666,88.85,89.9,7.6,-1.5,5.886112902865842,1.041592483678477,6.950086437042174,93.64789344240671
671382,Cameron Foster,SL,5,0.3125,0.3,0.3333333333333333,86.93999999999998,89.0,1.44,-4.0200000000000005,6.235204192371224,0.906164547217365,6.529590923828303,109.73470445527319
679775,Kyle Backhus,ST,2,0.2,0.25,0.0,76.4,76.6,8.75,-11.1,4.051065031296753,3.5599728682595204,6.652454182845556,106.00779623422702
