"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
26,660825,"Bazardo, Eduard",1232,2.1,0.571,0,0.667,0.571,0.504,0.469,0.481,4,7,78.3,19.2,1782,90.3,89.7,1,11,15,-0.5999999999999943,5.99,116,146,123,147,286,320,298,"-0.901","0.901","71.2","7.2",7,6,4,0,0,0,1,14.3,0,0,2.10577,0.70154,1.20731,-0.66192,"88.9",184,16.666666666666664,0,0,5.81,-2.04,-0.27,1.87,0.571,0,"3.465384615",0.481,0.588,"-3.465384615",0.09,0.08999999999999997,-0.017,0.035,9.1,"43.9",6.647808209039859,2.293292699437487,33.58595988634824,0.6,41.62311806934451,29.740525308351224
25,663321,"Hernandez, Nick",221,11.3,0.2,0.6,,0.8,0.455,0.241,0.078,1,5,99.2,31,1542,81.5,81.88,5,7,18,0.4000000000000057,6.6,118,149,133,151,295,330,304,"-1.705","1.705","63.9","8.1",6,1,0,0,0,1,4,66.7,1,16.7,3.2932,0.146,0.7072,-0.3584,"102.5",267,100,100,16.666666666666664,5.91,-2.44,0.56,1.42,0.333,1,"6.82",0.232,0.296,"-6.82",0.122,0.101,0.504,0.214,71.4,"50.3",16.76409089398699,-13.99904664115452,32.490923245933935,0.2,37.809953154943756,37.61945494250668
24,678368,"Bellozo, Valente",1322,1.8,0,0,0,0,0,0.266,0.155,0,3,90.2,28.5,1458,80.4,79.87,3,6,18,-0.5,5.97,117,147,119,151,297,317,295,"-0.185","0.185","71.5","8.0",3,2,0,0,0,0,1,33.3,0,0,3.21417,0.32,0.57083,-0.57083,"91.8",278,50,50,33.33333333333333,5.89,-1.41,-0.61,1.42,0,1,"0.770833333",0.155,0.501,"-0.770833333",-0.155,-0.155,-0.501,-0.266,50,"39.6",19.421295348219907,-18.37159121755259,32.20199027020287,0.3333333333333333,39.28281808390879,42.623664726443295
22,692024,"Carrillo, Alex",84,26.2,0,0,0,0,0,0.01,0.011,0,4,80.1,32,1649,90.4,89.8,6,9,13,-0.6000000000000085,5.86,113,148,127,152,305,330,305,"0.806","-0.806","70.0","7.9",4,1,0,0,0,0,3,75,0,0,2.73409,0.05136,1.15909,-0.62,"88.0",138,0,0,0,5.09,-1.7,-0.36,1.4,0,0,"-3.663636364",0.011,0.012,"3.663636364",-0.011,-0.011,-0.012,-0.01,66.7,"16.3",14.752389118986281,-15.011186691762363,32.610976892057906,0.7777777777777778,40.41817159049044,39.160410150848314
21,676661,"Lazar, Max",646,3.3,0.143,0,0.25,0.143,0.126,0.154,0.159,1,7,85.1,3.5,1232,86.8,88.35,6,12,9,1.5,7.2,112,148,122,149,289,323,297,"0.598","-0.598","71.7","8.2",7,4,1,0,0,0,3,42.9,0,0,2.46667,0.55333,0.7481,-0.2719,"93.1",120,25,0,0,5.76,-0.72,-0.49,1.32,0.143,0,"-2.847619048",0.159,0.194,"2.847619048",-0.016,-0.016000000000000014,-0.051,-0.028,50,"50.9",18.13867873740173,-16.787455208181342,29.29912964194597,0.5454545454545454,43.35678102825224,40.50044343216758
19,669145,"Zimmermann, Bruce",91,20.9,0.286,0.429,0.2,0.714,0.417,0.314,0.225,2,7,91,1.5,1542,82.7,82.74,3,15,4,0,6.23,105,149,126,148,298,320,298,"-0.177","0.177","71.2","7.8",7,6,1,0,0,1,1,14.3,0,0,3.12789,0.22176,0.90211,-0.84737,"94.6",87,50,16.666666666666664,14.285714285714285,5.9,1.19,-0.17,1.84,0.286,1,"0.931578947",0.225,0.533,"-0.931578947",0.061,0.06099999999999997,0.181,0.103,20,"43.6",17.711008395621267,-17.48433167460572,34.234860369707235,0.5714285714285714,37.88138249908063,41.12388592847612
19,670059,"Holderman, Colin",496,3.8,0,0,0,0,0,0.176,0.191,0,2,81.7,-12.5,1838,90.1,90.5,4,10,9,0.4000000000000057,6.63,107,142,106,146,286,318,298,"0.43","-0.43","71.3","7.7",2,2,0,0,0,0,0,0,0,0,2.67158,0.16471,1.43263,-1.43263,"88.4",66,0,0,0,5.47,-1.74,-0.42,1.97,0,0,"-2.263157895",0.191,0.219,"2.263157895",-0.191,-0.191,-0.219,-0.176,40,"24.1",14.402624297134743,-6.4233013365040845,28.995476959093356,0.5,41.4804833219873,33.491992263884455
18,642239,"Zastryzny, Rob",357,5,0,0,,0,0,0,,0,1,,,1439,83.5,84.42,4,5,13,0.9000000000000057,6.74,119,152,123,149,304,331,298,"-0.17","0.17","57.0","8.0",1,0,0,0,0,0,1,100,0,0,3.08833,0.16278,0.78333,-0.78333,"88.0",73,,,,5.65,1.97,0.47,0.75,0,,"0.944444444",,,"-0.944444444",,,,0,80,"39.0",17.756280214135913,-13.46741290915957,27.023565553131323,0.4,44.13320284358974,40.36385510367296
16,686751,"Johnson, Seth",214,7.5,0.5,1,0.333,1.5,0.822,0.46,0.396,2,4,102,-1.5,1616,88.4,88.77,1,9,7,0.3999999999999915,6.36,117,146,121,149,285,317,297,"-1.869","1.869","70.9","7.5",4,4,0,1,0,1,0,0,0,0,2.37688,0.52625,0.7625,-0.7625,"96.0",141,100,25,25,5.61,-0.99,-0.28,2.09,0.5,1,"11.68125",0.396,0.709,"-11.68125",0.104,0.10399999999999998,0.791,0.362,11.1,"44.1",8.61879380188439,-2.8899890920901896,30.37298605378168,0.4444444444444444,40.88738088729507,31.34381816716052
16,696270,"Johnson, Ryan",280,5.7,0.333,0,0.333,0.333,0.294,0.249,0.27,1,3,92.2,6,1154,87.6,87.92,0,5,11,0.30000000000001137,6.58,108,143,121,151,297,321,301,"-0.362","0.362","69.2","7.4",3,3,1,0,0,0,0,0,0,0,2.80313,0.19267,0.63125,-0.46625,"94.8",97,66.66666666666666,0,0,5.76,-2.9,-0.88,1.77,0.333,0,"2.2625",0.27,0.289,"-2.2625",0.063,0.063,0.044,0.045,0,"24.4",6.2184709873065955,-4.418051437715837,37.58847539191491,0.6,38.27267029293191,30.727733381670667
