"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
167,605135,"Bassitt, Chris",2836,5.9,0.19,0.143,0.318,0.333,0.248,0.19,0.158,8,42,80.9,21.1,2336,72.6,71.94,45,89,78,-0.6999999999999886,6.22,109,150,116,148,294,319,289,"2.897","-2.897","67.3","7.9",46,23,4,3,0,1,20,43.5,3,6.5,4.4709,-0.0775,-1.59904,-1.14802,"89.4",146,13.043478260869565,0,0,5.14,-2.27,0.47,1.98,0.239,0,"-1.734730539",0.211,0.208,"1.734730539",0.032,0.027999999999999997,0.125,0.058,50.6,"25.6",20.435351593509463,-28.250294674989952,31.154687211023244,0.38372093023255816,39.0446953303076,48.87066420057786
165,607481,"Bummer, Aaron",946,17.4,0.24,0.12,0.353,0.36,0.309,0.254,0.182,6,25,85.7,2.5,2431,81.2,81.21,16,59,106,0,6.4,111,147,119,149,297,323,298,"-1.759","1.759","65.1","7.5",32,17,4,1,1,0,10,31.3,3,9.4,3.50594,-0.03417,-1.2277,-0.48042,"91.0",118,23.52941176470588,0,0,5.24,2.33,-0.65,1.8,0.344,0,"1.066060606",0.299,0.241,"-1.066060606",0.058,0.044999999999999984,0.119,0.055,27.1,"11.1",13.110541284427018,-12.533559521863431,33.01728927792204,0.5084745762711864,38.68372075910063,36.95283036958366
163,548384,"Raley, Brooks",388,42,0.133,0.067,0.24,0.2,0.198,0.225,0.151,6,45,92.5,26.6,2920,81.3,80.47,22,83,80,-0.7999999999999972,5.97,110,150,120,148,299,323,297,"5.316","-5.316","68.0","7.4",50,25,3,3,0,0,20,40,3,6,3.06791,0.41853,-1.33006,0.37374,"91.6",166,52,0,0,5.4,3.29,-0.12,2.48,0.22,0,"-3.261349693",0.236,0.254,"3.261349693",-0.018,-0.015999999999999986,-0.054,-0.027,26.5,"27.5",13.80939139120229,-5.271947925765784,33.0065505366895,0.4177215189873418,38.17260853780334,34.7158379601936
161,676617,"O'Brien, Riley",767,21,0.059,0.118,0.071,0.176,0.188,0.186,0.081,2,34,79.9,2.4,2445,83.4,84.24,34,67,94,0.7999999999999972,6.94,109,148,114,147,298,320,293,"1.657","-1.657","66.3","8.0",40,15,0,1,0,1,19,47.5,3,7.5,3.48391,-0.19415,-1.39516,-0.33068,"90.2",73,33.33333333333333,6.666666666666667,2.5,5.36,-1.8,0.7,1.31,0.2,1,"-1.029192547",0.219,0.14,"1.029192547",-0.022,-0.01899999999999999,0.036,0.002,50.7,"26.7",18.891162380796757,-19.941362213558143,34.38819145187231,0.4393939393939394,38.09809242642106,42.36638872654748
161,641745,"Keller, Brad",1114,14.5,0.067,0.067,0.105,0.133,0.084,0.09,0.079,3,45,83,15.8,2715,86.2,85.24,33,72,89,-1,5.81,110,152,120,151,304,320,294,"3.787","-3.787","66.9","7.9",45,20,2,0,0,1,25,55.6,0,0,2.84957,0.23874,-1.1436,-1.0118,"91.0",122,35,5,2.2222222222222223,6.32,-1.62,1.03,1.79,0.067,1,"-2.352173913",0.079,0.132,"2.352173913",-0.012,-0.011999999999999997,0.001,-0.006,45.8,"46.2",14.445021829991374,-10.586684828571222,29.470407721901413,0.5211267605633803,45.81100564195295,37.81948439040635
160,687473,"Gusto, Ryan",1762,9.1,0.3,0.225,0.286,0.525,0.342,0.338,0.255,12,40,90.2,31.3,2245,82.3,82.3,17,74,86,0,6.57,108,150,119,145,304,325,295,"-2.754","2.754","70.5","7.6",43,37,7,3,0,2,5,11.6,1,2.3,3.13369,0.26981,-1.12237,-0.94263,"92.8",194,35.13513513513514,13.513513513513514,11.627906976744185,5.65,-2.36,0.49,2.25,0.302,5,"1.72125",0.272,0.541,"-1.72125",0.045,0.02999999999999997,-0.016,0.004,23,"39.9",12.70027628400524,-7.534065502471649,30.918032544148726,0.5945945945945946,39.192027159073895,35.727153245134645
158,681006,"Simpson, Josh",619,25.5,0.171,0.2,0.222,0.371,0.264,0.211,0.15,6,35,85.1,15.4,2492,82.4,81.72,29,72,86,-0.7000000000000028,5.95,112,144,115,147,301,324,295,"-0.909","0.909","67.2","7.5",38,20,3,1,0,2,15,39.5,3,7.9,3.29051,0.0842,-1.12266,-0.60152,"90.6",152,25,5,2.631578947368421,4.85,1.62,-0.43,2.05,0.237,1,"0.575316456",0.217,0.247,"-0.575316456",0.021,0.01999999999999999,0.124,0.053,40.3,"18.0",14.413900507980957,-8.008402255966953,33.13991212542622,0.4647887323943662,40.28707285407407,35.83018012768238
152,621107,"Eflin, Zach",1127,13.5,0.333,0.233,0.333,0.567,0.409,0.302,0.219,10,30,78.1,10.7,2394,79.2,79.13,29,88,64,-0.10000000000000853,6.37,110,150,120,146,305,326,297,"-2.389","2.389","69.5","8.0",35,26,7,1,0,2,5,14.3,3,8.6,3.44763,0.20702,-1.08033,-0.79625,"90.1",149,19.230769230769234,7.6923076923076925,5.714285714285714,5.61,-2.4,0.41,1.99,0.4,2,"1.571710526",0.307,0.372,"-1.571710526",0.114,0.09300000000000003,0.195,0.107,33,"24.3",16.252441391446787,-18.64416147547826,32.08277623923846,0.4588235294117647,40.58442978110978,42.587213459807074
150,641793,"Littell, Zack",2791,5.4,0.091,0.061,0.115,0.152,0.103,0.212,0.173,3,33,86.1,9.5,2166,79.5,79.08,12,59,91,-0.4000000000000057,6.08,109,151,116,148,302,325,294,"3.407","-3.407","69.0","7.6",33,26,1,2,0,0,7,21.2,0,0,3.93047,-0.31403,-0.95693,-0.55813,"91.8",145,23.076923076923077,11.538461538461538,9.090909090909092,6.17,-0.79,0.59,2.34,0.091,3,"-2.271333333",0.173,0.332,"2.271333333",-0.082,-0.08199999999999999,-0.18,-0.109,20.3,"40.5",14.36773858571565,-6.789278116844545,30.137065398763426,0.5263157894736842,41.09273946830133,36.0950399159021
149,657376,"Schmidt, Clarke",1227,12.1,0.125,0.15,0.111,0.275,0.188,0.201,0.135,5,40,85.7,24.3,3144,83.1,82.46,24,67,82,-0.5999999999999943,6.13,112,150,120,151,298,323,288,"0.691","-0.691","68.6","7.7",43,29,3,0,0,2,12,27.9,2,4.7,3.44107,-0.10938,-1.39295,-0.98383,"90.9",167,20.689655172413794,10.344827586206897,6.976744186046512,5.37,-1.79,0.69,1.6,0.163,3,"-0.463758389",0.173,0.299,"0.463758389",-0.01,-0.009999999999999981,-0.024,-0.013,35.8,"29.2",14.660906003011688,-12.663012184672105,32.45034054253818,0.6507936507936508,42.74504806023111,39.531685364744206
