"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
47,605513,"Turnbull, Spencer",125,37.6,0.625,0.625,0.571,1.25,0.759,0.653,0.466,5,8,91.9,27.5,2494,90.9,90.96,4,20,27,0.09999999999999432,6.17,110,149,123,149,292,321,288,"-3.696","3.696","69.8","6.9",11,8,3,0,1,1,0,0,3,27.3,1.89447,0.85021,0.04348,0.04217,"91.6",226,50,25,18.181818181818183,5.66,-1.72,0.17,2.95,0.727,2,"7.863829787",0.612,1.061,"-7.863829787",0.159,0.11499999999999999,0.189,0.106,20,"23.9",6.182361491575461,7.911992699252276,31.98617970810746,0.5789473684210527,37.62706656248349,24.873792217735595
46,675650,"Mercado, Michael",85,54.1,0.375,0.375,0.4,0.75,0.49,0.476,0.301,3,8,96.8,17.5,2370,97,96.7,4,21,25,-0.29999999999999716,6.3,110,145,117,147,290,319,288,"-1.105","1.105","69.0","6.6",12,6,2,0,0,1,3,25,3,25,1.04261,1.39652,0.8813,0.08913,"91.8",200,50,16.666666666666664,8.333333333333332,6.17,-1.88,0.13,3.27,0.5,1,"2.402173913",0.463,0.757,"-2.402173913",0.074,0.03699999999999998,-0.007,0.014,19,"37.6",4.132155629673519,10.320664482920796,26.193504633273612,0.45,37.062050175651294,21.21012206941484
46,605218,"Edwards Jr., Carl",90,51.1,0.3,0,0.375,0.3,0.337,0.321,0.198,3,10,88.9,16.9,2520,93.1,93.59,5,23,23,0.5,6.79,109,147,110,145,296,324,294,"-0.173","0.173","71.3","6.8",14,8,3,0,0,0,3,21.4,3,21.4,1.16065,1.4913,-0.10761,-0.0737,"91.2",202,25,0,0,6.48,-2.21,0.05,3.16,0.429,0,"0.376086957",0.363,0.348,"-0.376086957",0.102,0.066,-0.048,0.016,21.7,"52.9",8.667757177536775,3.1223363372338824,26.48994707591501,0.5,36.148096097700055,25.88552679856776
45,680702,"Gerber, Joey",64,70.3,0.25,0.25,0.286,0.5,0.317,0.168,0.176,3,12,82.4,12.7,2369,93.8,93.91,6,23,22,0.10000000000000853,6.38,112,149,115,150,294,323,299,"-1.078","1.078","66.0","6.4",12,8,2,0,0,1,4,33.3,0,0,1.13644,1.45756,0.52756,-0.19067,"88.6",209,14.285714285714285,0,0,5.45,-1.99,-0.25,2.69,0.25,0,"2.395555556",0.176,0.205,"-2.395555556",0.074,0.07400000000000001,0.295,0.149,26.1,"36.9",3.3846445252466943,20.89348335014509,34.213840196374136,0.391304347826087,36.405917775234435,22.23848453243026
45,668834,"McGee, Easton",227,19.8,0.333,0,0.4,0.333,0.35,0.404,0.321,2,6,90.4,29.2,2500,93,93.66,8,32,13,0.7000000000000028,6.74,119,148,126,150,305,327,303,"-0.29","0.29","70.4","6.8",9,5,2,0,0,0,2,22.2,2,22.2,1.30044,1.34156,0.75244,-0.16356,"89.4",214,40,20,11.11111111111111,5.68,-1.5,-0.03,3,0.444,1,"0.644444444",0.438,0.541,"-0.644444444",0.012,0.006000000000000005,-0.208,-0.054,25,"26.9",8.923352959963148,3.864683336514713,31.4463722822041,0.65625,36.25140991217989,25.772349478820832
44,676775,"Winn, Keaton",165,26.7,0.333,0,0.5,0.333,0.294,0.135,0.138,2,6,73.4,-0.5,2334,95.8,95.66,8,22,22,-0.09999999999999432,6.12,117,150,118,150,294,326,298,"0.136","-0.136","67.1","6.6",6,4,2,0,0,0,2,33.3,0,0,1.26886,1.20614,0.71932,-0.18932,"88.4",191,0,0,0,6.3,-1.44,-0.07,3.07,0.333,0,"-0.309090909",0.138,0.165,"0.309090909",0.195,0.195,0.168,0.159,36.4,"42.2",1.0511102434500732,13.780600771431846,31.769324598939583,0.38095238095238093,39.16269787704456,18.48767504407213
44,656557,"Houck, Tanner",749,5.9,0.6,0.8,0.667,1.4,0.834,0.402,0.331,3,5,94.5,26.8,2316,95,94.65,2,16,28,-0.4000000000000057,6.14,115,148,115,150,289,319,297,"-3.69","3.69","65.7","6.3",5,4,1,1,0,1,1,20,0,0,1.72318,0.80795,0.97182,-0.44227,"90.4",213,50,0,0,5.42,-2.47,-0.03,3.81,0.6,0,"8.386363636",0.331,0.621,"-8.386363636",0.269,0.26899999999999996,0.779,0.432,12.5,"19.1",4.5384140207030805,10.655280498581533,26.6101295561334,0.3125,32.52432891936935,21.297222221121114
44,676206,"Tarnok, Freddy",130,33.8,0.143,0.429,0,0.571,0.414,0.33,0.152,1,7,93.3,6,2453,95.4,94.71,5,19,25,-0.7000000000000028,5.97,111,149,124,152,311,327,299,"-1.291","1.291","71.4","6.9",10,4,0,0,0,1,3,30,2,20,1.09523,1.41818,0.32273,-0.04318,"91.9",198,50,0,0,6.59,-1.57,-0.04,3.06,0.4,0,"2.934090909",0.406,0.252,"-2.934090909",-0.009,-0.006000000000000005,0.319,0.084,26.3,"47.7",2.153709463626532,12.344036154346593,30.850941505856085,0.3157894736842105,36.08005180586346,22.40188939619702
43,666374,"Brash, Matt",828,5.2,0.375,0,0.6,0.375,0.429,0.369,0.257,3,8,91.5,1,2189,95.8,95.94,7,18,25,0.10000000000000853,6.39,117,146,114,146,289,320,298,"-0.664","0.664","67.4","6.5",11,5,3,0,0,0,3,27.3,3,27.3,1.40163,1.08465,0.91488,-0.1386,"90.2",153,20,0,0,5.3,-2.68,-0.39,3.57,0.545,0,"1.544186047",0.46,0.31,"-1.544186047",0.118,0.08500000000000002,0.065,0.06,38.9,"29.2",3.9297587125078977,14.300081741580591,28.78132350294733,0.3333333333333333,36.82863669234425,18.376493787559337
42,605182,"Clevinger, Mike",114,36.8,0.333,0,0.375,0.333,0.393,0.379,0.295,3,9,90.2,11.5,2294,93.5,94.16,5,20,22,0.7000000000000028,6.8,105,145,119,146,282,315,297,"-0.58","0.58","70.5","6.9",12,8,3,0,0,0,1,8.3,3,25,1.16643,1.45333,0.53905,-0.09524,"91.9",141,37.5,0,0,5.53,-2.03,-0.09,2.61,0.5,0,"1.380952381",0.471,0.323,"-1.380952381",0.038,0.029000000000000026,0.01,0.014,25,"39.0",8.081260897001748,3.1263221473383926,34.19262908639203,0.5,35.02863000452145,26.38218701053051
