"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
19,605513,"Turnbull, Spencer",125,15.2,0.167,0,0.25,0.167,0.147,0.062,0.067,1,6,81.7,3,2786,78.1,77.17,3,10,9,-0.8999999999999915,6.11,113,142,116,141,288,323,289,"1.006","-1.006","71.9","8.1",6,4,1,0,0,0,2,33.3,0,0,4.97737,-1.17211,-1.06789,0.12263,"92.4",90,0,0,0,5.86,-1.65,0.25,1.47,0.167,0,"-5.294736842",0.067,0.074,"5.294736842",0.1,0.1,0.093,0.085,30,"30.4",16.747015545686576,-15.872251688225123,37.324752652228156,0.5,35.989228063203484,41.2387775877385
19,683175,"Phillips, Connor",377,5,0.667,0.333,0.667,1,0.711,0.55,0.438,2,3,100.6,6.3,2241,86.4,86.12,2,6,13,-0.30000000000001137,6.04,118,148,115,149,291,323,301,"-1.242","1.242","66.7","7.4",3,3,1,1,0,0,0,0,0,0,3.81421,-0.76474,-0.27105,0.08684,"98.7",140,66.66666666666666,33.33333333333333,33.33333333333333,5.9,-1.24,0.04,1.55,0.667,1,"6.536842105",0.438,0.869,"-6.536842105",0.229,0.22900000000000004,0.131,0.161,33.3,"49.1",5.256862162056212,2.8482953134432343,29.181377983646897,0.5,37.788642151197735,30.361393121965907
18,801139,"Tolle, Payton",304,5.9,0,0,0,0,0,0.258,0.285,0,4,94.7,-2.7,2460,83,84.87,1,6,12,1.9000000000000057,7.37,108,153,118,147,294,327,292,"0.333","-0.333","68.2","7.7",4,3,0,0,0,0,1,25,0,0,3.76,-0.46167,-0.44778,0.34889,"96.6",156,66.66666666666666,0,0,5.73,2.74,0.45,2.35,0,0,"-1.85",0.285,0.312,"1.85",-0.285,-0.285,-0.312,-0.258,16.7,"39.8",10.727678248716995,-13.758368840643032,31.05539817211468,0.6666666666666666,34.61103139697427,37.77767145478198
17,805123,"Blubaugh, AJ",508,3.3,0,0,,0,0,0,,0,1,,,2279,78.3,77.99,1,6,11,-0.29999999999999716,6.53,111,146,123,152,296,326,302,"0.202","-0.202","70.9","8.0",1,0,0,0,0,0,1,100,0,0,4.87706,-1.09471,-0.83235,0.83235,"91.2",109,,,,6.12,-1.58,0.26,1.8,0,,"-1.188235294",,,"1.188235294",,,,0,16.7,"49.6",18.106649493246163,-27.097690151700935,31.972500948893988,0.16666666666666666,30.484937499861502,38.16396544896284
16,640451,"Harvey, Hunter",167,9.6,0.143,0,0.167,0.143,0.126,0.272,0.292,1,7,90.1,13.5,2062,81.6,81.24,3,10,6,-0.3999999999999915,6.08,118,147,127,152,296,317,298,"0.899","-0.899","65.9","7.6",7,6,1,0,0,0,1,14.3,0,0,4.275,-0.84313,-0.55875,0.52,"91.4",122,33.33333333333333,0,0,5.72,-1.78,0.08,1.48,0.143,0,"-5.61875",0.292,0.323,"5.61875",-0.149,-0.149,-0.18,-0.146,30,"43.6",16.21503807199368,-9.417475670995014,32.81930302496335,0.4,34.66130950728797,38.319713529300984
16,663474,"McKenzie, Triston",123,13,0,0,0,0,0,0.185,0.099,0,3,97.4,28,2303,79.5,79.6,2,3,13,0.09999999999999432,6.68,111,147,132,149,294,325,308,"0.118","-0.118","61.7","7.9",3,1,0,0,0,0,2,66.7,0,0,4.39438,-0.745,-0.65313,0.27813,"97.4",376,100,0,0,6.21,-2.26,0.61,0.28,0,0,"-0.7375",0.099,0.357,"0.7375",-0.099,-0.099,-0.357,-0.185,66.7,"46.3",23.22477618084563,-19.44978187409017,37.432609703755126,0.3333333333333333,38.44406034989924,48.22244939936407
16,571578,"Corbin, Patrick",2590,0.6,0.5,0,0.5,0.5,0.441,0.463,0.491,1,2,75.9,36,1922,69.1,69.22,2,5,11,0.10000000000000853,6.56,108,153,119,148,300,325,294,"-0.109","0.109","63.6","8.2",2,2,1,0,0,0,0,0,0,0,5.05687,-0.20688,-0.22333,0.22333,"88.0",113,0,0,0,6.47,2.55,0.34,2,0.5,0,"0.68125",0.491,0.553,"-0.68125",0.009,0.009000000000000008,-0.053,-0.022,40,"44.5",27.569379340039568,-31.627855296482075,36.44586424288138,0.2,40.00551125423966,45.91722014486327
15,693855,"Seymour, Ian",999,1.5,0,0,0,0,0,0.806,0.444,0,1,100.3,26,1972,74.2,73.79,0,4,11,-0.4000000000000057,6.05,105,150,115,145,301,325,290,"0.117","-0.117","77.9","8.2",1,1,0,0,0,0,0,0,0,0,5.188,-1.03067,-0.578,0.51133,"94.6",259,100,100,100,6.04,1.18,-0.34,2.25,0,1,"-0.78",0.444,1.549,"0.78",-0.444,-0.444,-1.549,-0.806,0,"56.4",20.208217297066895,-19.383077337656893,33.33777956713706,0.75,36.38205023813812,39.93852080795793
15,664353,"Urquidy, José",56,26.8,0.5,0,1,0.5,0.441,0.451,0.472,1,2,96.2,12,2835,79.8,78.83,0,4,11,-1,5.75,117,148,115,150,299,327,290,"0.02","-0.02","72.7","7.2",2,1,1,0,0,0,1,50,0,0,4.72667,-1.12467,-0.60267,0.172,"91.5",184,100,0,0,5.89,-1.81,0.21,1.81,0.5,0,"-0.133333333",0.472,0.552,"0.133333333",0.028,0.028000000000000025,-0.052,-0.01,0,"52.9",9.166466942185586,-15.362354668532436,32.965232216848996,0.75,29.982082448154287,36.080997630621155
15,686751,"Johnson, Seth",214,7,0.286,0.429,0.5,0.714,0.417,0.198,0.136,2,7,97.3,3.3,2838,77.7,77.51,2,7,8,-0.20000000000000284,6.53,117,147,124,149,291,319,292,"-1.08","1.08","69.5","7.5",7,3,1,0,0,1,4,57.1,0,0,5.30267,-1.47133,-0.73,0.28333,"94.3",92,66.66666666666666,33.33333333333333,14.285714285714285,5.78,-0.66,0.32,2.21,0.286,1,"7.2",0.136,0.345,"-7.2",0.15,0.14999999999999997,0.369,0.219,28.6,"54.6",15.128749589627823,-15.74456806357265,27.327200649668786,0.8333333333333334,34.08293885084831,41.72626193945261
